name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Nic Newman",CAR,DEF,iWalshMyslfwthATonInMyMid,33,139,12,151.6,94.93,84.2,94.6,473,94.6,103.7,122,5,81,17.6,4.8,7.2,0,2.4,0.4,0.2,0.2,0
"Jason Horne-Francis",PTA,MID/FWD,"Banks' Palm Cards",22,88,5,39.6,98.63,89.4,94.4,755,98,104,66,8,78.6,15.1,7.6,5.5,0,3.1,1.5,2,1.4,1
"Tom Liberatore",WBD,MID,"Naughty Dog Entertainment",33,261,16,91.0,96.99,95,94.3,377,94.3,96.3,59,4,68,13,11.5,3.5,0,5.5,0.5,0.8,0.3,0
"Sam Berry",ADE,MID,"Kids can call you Bont-ju",24,84,6,284.5,86.03,62.4,94.1,753,94,101,156,8,74,11.9,10.6,2.1,0.1,8,1.3,1.3,0.1,0.5
"Justin McInerney",SYD,MID/FWD,"Heartbreak Jake & da Subs",25,117,8,104.1,96.99,79.6,93.9,751,92,90,99,8,83,11.4,14.6,4.4,0,2.6,1.5,1.3,1.4,0.9
"Jarman Impey",HAW,DEF,"Baz’s 8-balls",30,229,13,196.6,93.84,79.6,93.8,750,101.6,108.3,105,8,82.8,15.6,8.1,7.9,0,2,0.1,0.6,0.1,0
"Brad Hill",STK,MID/FWD,"Banks' Palm Cards",32,285,15,228.8,93.15,72,93.3,746,92.6,96,95,8,84.3,16.3,6.9,7,0,2,0.4,0.6,0.5,0.3
"Luke Davies-Uniacke",NTH,MID,"Prince McAndrew",26,138,9,58.2,97.95,91.2,93.3,746,86,79.7,79,8,81.4,12,13.8,4.3,0,4.8,1.4,1.8,0.3,0.4
"Connor Macdonald",HAW,FWD,"Lachie’s Flesh Clarrynet",23,98,5,95.0,95.62,73.5,93,744,98.4,96.7,114,8,79.4,14.3,8,5.4,0,3.3,0.5,0.5,0.9,0.9
"Jeremy Cameron",GEE,FWD,GuldenEye,33,287,15,111.5,97.67,83,93,651,92.8,98.3,94,7,91.9,12.6,3,7.4,0.1,1.9,0.6,1,3.3,2.1
"Andrew Brayshaw",FRE,MID,"The Forrie Crystals",26,178,9,20.1,98.90,103.6,92.4,739,92.2,90.7,101,8,77.9,11,11.6,2.4,0,7.1,1.3,1.4,0.5,0.4
"John Noble",GCS,DEF,"Kids can call you Bont-ju",29,145,8,86.8,96.58,86,92.4,739,93.6,100.7,144,8,81.1,15.9,9.9,5.5,0,1.6,0.8,0.6,0.5,0.1
"Zac Bailey",BRL,MID/FWD,"Naughty Dog Entertainment",26,173,9,63.2,97.53,81.2,92.4,647,99,94.3,117,7,86.1,13.1,7.6,5.4,0,3,0.9,1.4,2,1
"Tanner Bruhn",GEE,MID,"Lachie’s Flesh Clarrynet",23,74,6,154.9,94.79,68.1,92.3,738,98.6,94.7,101,8,71.1,13.6,9.6,5.4,0,3.9,1.3,0.5,0,0.8
"Caleb Serong",FRE,MID,"Prince McAndrew",25,135,7,26.4,99.04,99,91.8,734,87.6,76.3,75,8,80.8,14.6,10,2.5,0,4.4,1,0.8,0.6,0.4
"Bodhi Uwland",GCS,DEF,"Naughty Dog Entertainment",22,57,5,243.3,89.45,65.9,91.5,732,90,92.7,112,8,87,15.8,8.4,7,0,1.8,0.9,0.5,0,0.1
"Wayne Milera",ADE,DEF,"Jags to riches",28,131,11,243.3,91.92,72,91.5,732,95.8,98.7,110,8,81.1,15.9,9.6,5.8,0,2.1,0.4,0.5,0,0
"Bailey Williams",WBD,DEF/MID,"Naughty Dog Entertainment",28,182,11,184.8,94.79,76.4,90.9,727,84.8,86,47,8,86.8,12.6,8.8,6.8,0,2.8,1.1,0.5,0.6,0.9
"Luke Parker",NTH,DEF/MID,"Heartbreak Jake & da Subs",33,323,16,220.0,94.79,78.1,90.6,725,84.6,85.3,67,8,87.8,14.6,10.1,6.6,0,1.5,1,0.6,0.3,0
"Jack Ginnivan",HAW,FWD,"Naughty Dog Entertainment",23,98,6,127.9,96.30,75.8,90.4,723,94,89,89,8,81.6,13.9,6.9,6.6,0,2,0.8,0.4,1.1,0.8
"Touk Miller",GCS,MID,"JD Vyvance",30,222,12,92.5,97.40,88.7,90.4,723,82.8,89.3,86,8,79.9,10.9,14.4,3.5,0,4,0.4,0.4,0.5,0.3
"Sam Flanders",STK,MID/FWD,"Kids can call you Bont-ju",24,97,7,26.8,98.63,96.9,90.3,722,87.2,85.7,73,8,78.3,12,11.5,5.1,0,3.6,1.5,0.4,0.1,0.3
"Caleb Daniel",NTH,DEF,iWalshMyslfwthATonInMyMid,29,223,12,149.4,95.89,84.2,90,720,86.6,87.3,71,8,85.9,14.6,10,4.9,0,3.4,0.6,0.9,0,0
"James Sicily",HAW,DEF,"Lachie’s Flesh Clarrynet",31,186,13,150.6,95.89,79.1,89.6,627,83.6,87.7,81,7,90.9,14.3,7.9,7.9,0,2,1.6,0.7,0,0
"Noah Anderson",GCS,MID,"Houston we have a problem",25,136,7,16.7,99.04,102.5,89.1,624,83.6,82.3,92,7,84.1,15.3,10.3,4.3,0,2.3,0.9,1.3,0.4,1.1
"Tim English",WBD,RUC,"Scissorlift Victims Unit",28,159,10,10.8,99.04,110.5,88.4,442,88.4,71,78,5,73.4,8.8,6.4,3.8,25.8,2.4,2.4,0.8,0.4,0
"Shai Bolton",FRE,MID/FWD,"Banks' Palm Cards",27,166,10,118.9,96.30,73.5,88.3,706,84.4,97.3,93,8,82,12.8,12,2.4,0,3.5,0.4,1.3,1.3,0.8
"Marcus Windhager",STK,DEF/MID,"Heartbreak Jake & da Subs",22,83,5,89.6,96.58,84.3,87.9,703,84.2,87.3,57,8,82.5,15.1,8.3,5.9,0,1.9,1.3,0.6,0.3,0
"Jack Ross",RIC,MID/FWD,"Naughty Dog Entertainment",25,101,8,160.7,94.52,72.5,87.1,697,88.2,97,99,8,80.8,7.8,15.5,3.8,0,5.1,1.8,0.9,0.3,0.5
"Scott Pendlebury",COL,MID,"Lachie’s Flesh Clarrynet",38,431,21,223.0,84.93,77.2,87,522,84.2,107.3,153,6,66.8,9.7,13.8,5.8,0,2.7,0.7,0.2,0.3,0
"Bailey Dale",WBD,DEF,"Naughty Dog Entertainment",29,186,12,56.7,97.53,92.2,86.9,695,98.4,113.7,129,8,81.9,18.1,6.4,4.3,0,1.9,0.5,0.4,0,0.1
"Darcy Wilmot",BRL,DEF,"Kids can call you Bont-ju",22,91,5,78.5,95.89,82.4,86.8,694,86.6,102.3,134,8,85.9,16.8,5.4,6.9,0,1.1,0.5,0.3,0.1,0.1
"Josh Worrell",ADE,DEF,"Prince McAndrew",25,63,7,134.4,95.07,76.1,86.8,694,80.8,86,82,8,86.9,15.5,8.6,6.4,0,1.5,0.9,1,0,0
"Jordan Clark",FRE,DEF,"JD Vyvance",25,134,8,38.3,98.63,93.4,86.6,693,87.4,91.7,73,8,83,16.3,7.5,5.3,0,2,0.6,0.8,0.1,0
"Liam Henry",STK,FWD,"Free Agent",24,62,7,,13.97,58.9,86,86,86,86,86,1,57,10,5,5,0,3,1,0,3,0
"Luke Ryan",FRE,DEF,GuldenEye,30,186,10,116.3,95.48,84.4,86,602,87.4,93.3,99,7,87.4,17.7,3,7.3,0,1.9,0.9,1.1,0,0.1
"Josh Dunkley",BRL,MID,GuldenEye,29,202,11,24.3,98.49,106.4,85.8,686,82.8,92,90,8,79.3,8.9,11.3,4.9,0,6,0.4,0.9,0,0.3
"Josh Rachele",ADE,MID/FWD,"Jags to riches",23,78,5,102.9,96.58,68.2,85.8,686,80.8,64,71,8,81.5,13.8,7,3.5,0,3.4,1,1.4,1.5,0.6
"Wil Powell",GCS,DEF/MID,"Jags to riches",26,138,9,213.1,90.68,66.9,85.8,686,86,90.7,109,8,80.3,10.6,7.1,5,0,5.9,0.5,0.8,0.4,0.6
"Callum Mills",SYD,DEF,"Naughty Dog Entertainment",29,182,11,82.4,96.44,82,85.5,684,88,89,111,8,75.3,11.6,11.9,6.4,0,2.1,0.6,0.5,0,0.1
"Tom Sparrow",MEL,MID/FWD,"Prince McAndrew",25,125,8,283.7,87.95,63.6,85.5,684,92.6,94.3,101,8,72,10.5,8.5,2,0,6.8,1.1,0.5,0.6,0.6
"Ollie Wines",PTA,MID,"Scissorlift Victims Unit",31,278,14,149.4,92.19,87.5,85.4,427,85.4,99,118,5,63.8,7.8,14.8,4.6,0,5,1,1.6,0.4,0
"Brayden Maynard",COL,DEF,"Scissorlift Victims Unit",29,237,12,283.5,83.42,67,85.3,682,84.8,81,93,8,82.9,15,5,6.9,0,2.9,0.6,1.1,0.1,0.1
"Karl Amon",HAW,DEF,"Heartbreak Jake & da Subs",30,202,13,104.6,95.75,87,84.6,592,92.2,98,113,7,81.4,15.6,6.7,5.3,0,2.1,0.1,0.1,0,0.3
"Tom McCarthy",WCE,DEF,"Houston we have a problem",25,18,2,61.5,96.58,85.9,84.4,675,86.4,91.3,98,8,78.9,16.4,4.8,5.9,0,2.3,0.5,0.5,0,0.1
"George Hewett",CAR,MID,iWalshMyslfwthATonInMyMid,30,206,13,73.4,97.12,96.1,84.3,337,84.3,87.3,93,4,73.5,9,11.5,4.5,0,5.3,1.5,1.3,0.3,0.5
"Lachlan McAndrew",ADE,RUC,"Prince McAndrew",25,10,6,187.3,90.82,75.6,84.3,674,85.4,76.7,81,8,72,5.9,5.6,1.6,32.9,4.8,1.9,1.1,0,0.1
"Toby Greene",GWS,MID/FWD,"Prince McAndrew",32,269,15,122.9,96.58,82.6,84.3,674,85.2,86.3,76,8,80.8,14.8,8.8,3.3,0,2.6,1.3,1.6,0.8,1.4
"Oliver Florent",CAR,DEF/MID,"Banks' Palm Cards",27,192,10,216.2,88.63,71,84,672,87.2,86.7,105,8,85,15.5,7.1,5.4,0,2,0.3,0.6,0.1,0
"Josh Battle",HAW,DEF,"The Forrie Crystals",27,157,10,211.5,89.86,71.8,83.8,670,84.6,88.3,86,8,94.6,14,7,7.8,0,1.4,1,0.8,0,0.3
"Chad Warner",SYD,MID,"Banks' Palm Cards",24,116,7,49.4,98.63,92.5,83.3,666,93.8,97.7,83,8,77.5,13,8.9,2.6,0,3.1,1.3,1.3,1.3,1.1
"Kane Farrell",PTA,DEF,"The Forrie Crystals",27,122,9,152.5,93.29,79.4,83.1,665,79.2,73.3,59,8,80,16,3.6,6.8,0,2.4,0.5,1.1,0.1,0.3
"Ryley Sanders",WBD,MID/FWD,"The Forrie Crystals",21,42,3,99.6,95.48,72.4,82.9,580,92.8,87.3,86,7,81,7.6,17.7,2.9,0,4.4,1,1.1,0.1,0
"Tim Taranto",RIC,MID,iWalshMyslfwthATonInMyMid,28,179,10,65.5,98.08,94.3,82.8,497,83.2,62.7,30,6,75.2,7.7,14.7,2.5,0,5.2,1,0.7,0.5,0.3
"Matt Rowell",GCS,MID,"Lachie’s Flesh Clarrynet",24,114,7,34.9,98.49,100.2,82.5,330,82.5,95.7,85,4,83,11.3,13.3,1.8,0,6,2,3,0,0
"Rory Laird",ADE,DEF,"Heartbreak Jake & da Subs",32,275,15,91.1,97.67,91.1,82.5,495,78.4,81.7,53,6,78,13,10,6,0,1.5,0.5,0.3,0,0
"Toby Nankervis",RIC,RUC,iWalshMyslfwthATonInMyMid,31,181,13,116.5,90.68,89.1,82.5,165,82.5,82.5,86,2,63.5,9,8,2,20,4,2,1.5,0,0
"Murphy Reid",FRE,FWD,"Kids can call you Bont-ju",19,32,2,107.4,96.30,66.2,82.3,658,85.2,88,82,8,82,11.5,11.6,3.6,0,2.6,0.8,0.5,0.5,0.9
"Patrick Cripps",CAR,MID,"Scissorlift Victims Unit",31,238,13,88.6,97.40,90.1,82,656,82.8,76.7,48,8,80.5,9.3,14.8,2.1,0.1,5.1,2.1,2.5,0.4,0.9
"Hugo Garcia",STK,MID,"Heartbreak Jake & da Subs",20,33,3,197.5,91.51,73.6,81.9,655,85.8,87,56,8,72.9,9.5,11.4,2.5,0,5.4,1,0.6,0.4,0.3
"Adam Cerra",CAR,MID,"JD Vyvance",26,153,9,78.6,95.21,91.7,81.6,408,81.6,83,92,5,72.6,9.4,12.6,3.4,0,4.8,1.6,1.4,0.2,0.2
"James Peatling",ADE,MID,"Lachie’s Flesh Clarrynet",25,76,6,167.3,89.73,77.2,81.5,652,91.6,97,88,8,73.3,12.8,7.9,2.3,0,4.9,1.6,0.8,0.3,0.4
"Willem Duursma",WCE,MID,"Naughty Dog Entertainment",18,8,1,114.5,94.52,68.4,81.5,652,82.4,87.7,75,8,78.8,11.6,6.9,5.6,0,2.4,0.8,0.1,0.9,0.9
"Willem Drew",PTA,MID,"The Forrie Crystals",27,138,10,185.4,87.53,78.3,81.3,650,78.6,85,88,8,77.3,9.1,9.9,3.1,0,6.1,1.6,1,0.3,0.1
"Darcy Cameron",COL,RUC,"Prince McAndrew",30,128,10,45.5,98.63,99.8,81,648,78,77.3,59,8,76.3,9.1,6.5,3.8,18.1,2.8,3,1.3,0.1,0.3
"Milan Murdock",WCE,MID,"Baz’s 8-balls",25,5,1,,76.03,67.8,81,405,81,74,61,5,73.6,9.6,9,3.4,0,5.2,0.8,1,0.8,0.6
"Dylan Stephens",NTH,MID,"Naughty Dog Entertainment",25,89,7,,80.41,61.4,80.9,647,72.2,70,46,8,84.8,13.6,7.6,5.8,0,1.9,0.9,0.9,0.3,0.3
"Hayden Young",FRE,MID,iWalshMyslfwthATonInMyMid,25,93,7,62.1,96.44,86.5,80.8,323,80.8,85,96,4,72.8,10.3,9.8,3.8,0.3,3.5,0.3,0.5,1,0.3
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,19,3,206.0,82.19,70.7,80.8,404,80.8,93,99,5,76.2,12.4,8.4,3.4,0,4,1.6,1.2,0.4,0.2
"Jordon Sweet",PTA,RUC,"Naughty Dog Entertainment",28,54,8,155.6,92.47,78.3,80.6,564,82.8,87.3,100,7,79.7,6.3,6.6,2.9,29.6,2.6,1.9,1.7,0.4,0.9
"Tom Atkins",GEE,MID,"JD Vyvance",30,161,8,147.5,93.01,84.4,80.6,645,74,71,71,8,73.6,8.1,11.4,1.8,0,7.4,1.8,1,0,0
"Connor Rozee",PTA,DEF/MID,"Lachie’s Flesh Clarrynet",26,152,8,13.7,98.49,102.7,80.5,161,80.5,80.5,72,2,67.5,12.5,10,4.5,0,3,0.5,1,0,0
"Lachie Schultz",COL,FWD,"Scissorlift Victims Unit",28,134,8,174.7,93.56,76.3,80.4,643,74.8,78.3,90,8,79.6,8.9,7,5.1,0,4.5,1.6,0.6,1,0.6
"Riley Bice",SYD,DEF,"JD Vyvance",25,24,2,238.1,87.81,65.5,80.4,643,77.6,71,70,8,80.1,12.5,8.6,6.4,0,1.9,0.5,0.8,0.1,0
"Nick Madden",GWS,RUC,"The Forrie Crystals",21,6,4,231.0,74.93,67,80.3,241,80.3,80.3,63,3,66.7,3.3,9.3,2,28.7,4.3,2,1,0,0.7
"Adam Treloar",WBD,MID/FWD,iWalshMyslfwthATonInMyMid,33,259,15,110.9,95.75,84.9,80,80,80,80,80,1,61,9,16,4,0,2,1,0,0,0
"Ryan Maric",WCE,DEF,"Houston we have a problem",21,54,4,159.8,80.68,76.3,80,240,80,80,84,3,79.7,11.3,8,5.3,0,3,0,0,0.3,0
"Tom Stewart",GEE,DEF,"Scissorlift Victims Unit",33,199,10,144.5,96.16,80.3,79.6,637,69.2,69,50,8,82.3,16.3,4.6,5.3,0,1.5,1,0.6,0.1,0
"Jase Burgoyne",PTA,DEF/MID,"Houston we have a problem",22,64,5,121.2,94.79,78.5,79.5,636,75,80.7,54,8,82.4,11.6,7.8,5.1,0,3,1.1,0.6,0.4,0.3
"Darcy Parish",ESS,MID,iWalshMyslfwthATonInMyMid,28,172,11,105.3,94.11,76.7,79.4,556,82.6,94.7,69,7,74.7,11.4,12.9,3.4,0,2.7,0.9,0.9,0,0
"Massimo D'Ambrosio",HAW,MID,"Jags to riches",22,74,5,180.3,86.71,75.9,79.4,635,93.8,90,97,8,80.6,12.3,6.8,5.4,0,2.9,0.4,0.5,0.4,0.4
"Jye Caldwell",ESS,MID,"Scissorlift Victims Unit",25,97,8,36.8,98.49,99.6,79.3,634,70.2,74.3,41,8,71,9.6,9.9,2.6,0,5.1,0.9,1,0.6,0.6
"Lawson Humphries",GEE,DEF,"Kids can call you Bont-ju",23,44,3,115.1,94.25,74,79.3,634,85,84,68,8,82.5,12.9,5,6.3,0,2.5,0.8,0.1,0.3,0
"Connor Budarick",WBD,DEF/FWD,"Kids can call you Bont-ju",25,60,7,203.5,87.12,54.1,79.2,396,79.2,71.7,64,5,79.8,14,7.4,4.6,0,1.8,1.4,0.4,0.2,0
"Elliot Yeo",WCE,MID,GuldenEye,32,218,15,195.7,87.26,78.6,79.2,475,80.8,93,104,6,63.2,9.3,8.2,1.7,0,5.8,1.2,1,1.3,0.3
"Jordan Ridley",ESS,DEF,"Heartbreak Jake & da Subs",27,106,10,198.8,85.07,76.8,79,158,79,79,52,2,59,13,5.5,9,0,0.5,0,0,0,0
"Nick Blakey",SYD,DEF,"Scissorlift Victims Unit",26,159,8,58.9,96.99,87.4,79,632,79.2,88.7,80,8,84.1,15.5,9.3,2.9,0,1.6,1.1,1.6,0.4,0.4
"Rhyan Mansell",RIC,FWD,"Free Agent",25,74,6,,12.74,58.9,79,79,79,79,79,1,82,9,3,7,0,4,0,1,2,0
"Aliir Aliir",PTA,DEF,"Lachie’s Flesh Clarrynet",31,186,13,,50.41,56.8,78.9,631,79.2,74.3,94,8,99.6,13,4.3,10,0,1.3,0.5,1.4,0,0
"James Rowbottom",SYD,MID,"Heartbreak Jake & da Subs",25,148,8,155.1,90.14,78.8,78.9,631,74.4,71.7,78,8,72.3,8.9,8.5,2,0,7.3,1.6,0.8,0.1,0.1
"Josh Treacy",FRE,FWD,"JD Vyvance",23,88,6,165.7,94.25,68.8,78.9,631,67,66.3,95,8,88.4,9.1,4,6.9,0,2.6,1.6,1.6,2.4,1.4
"Colby McKercher",NTH,DEF,"JD Vyvance",21,47,3,36.7,97.26,88.4,78.8,630,81.8,83,90,8,80.8,14.3,8,3,0,2.4,0.4,0.6,0.5,0
"Joel Jeffrey",GCS,DEF,"Heartbreak Jake & da Subs",24,60,6,183.5,85.07,76,78.3,548,74.4,64.3,109,7,72.7,12.7,7.4,5.9,0,1.6,0.6,0.6,0.4,0
"Jarrod Berry",BRL,MID,"Kids can call you Bont-ju",28,190,10,148.0,89.86,82.1,78.2,469,75,64.7,32,6,68.5,11.8,7.2,5.2,0,3,1.5,0.7,0.2,0.3
"Jarrod Witts",GCS,RUC,GuldenEye,33,212,15,123.5,95.34,87.5,78.1,547,70.6,74,60,7,78,6.4,6,1.4,35.7,2.6,1.6,2,0.1,0.1
"Angus Sheldrick",SYD,MID,"The Forrie Crystals",22,36,5,183.0,89.59,72.1,78,546,77.8,74,64,7,59.4,10.9,11.3,2.9,0,3.3,0.9,0.6,0.3,0.3
"Elijah Tsatas",ESS,MID,"Kids can call you Bont-ju",21,19,4,276.4,77.67,64.3,78,234,78,78,60,3,70.3,9.7,14.3,4.7,0,1.3,0,0.3,0.3,0
"Josh Ward",HAW,MID,"Jags to riches",22,75,5,124.9,92.05,77,78,624,70.8,67.3,91,8,76.4,10.6,10.5,3.8,0,3.6,0.8,0.5,0,0.1
"Ned Moyle",GCS,RUC,"Kids can call you Bont-ju",24,14,6,205.6,75.48,65,78,78,78,78,78,1,80,4,4,4,34,3,0,0,0,0
"Levi Ashcroft",BRL,MID,"Scissorlift Victims Unit",19,35,2,67.9,96.30,80,77.9,623,78.2,77.3,65,8,78.6,12.1,8.1,5.9,0,1.6,0.5,0.3,0.1,0.6
"Trent Rivers",MEL,DEF,"Prince McAndrew",24,125,7,73.3,91.51,85,77.5,155,77.5,77.5,92,2,70,10.5,8,6.5,0,2.5,0,0,0,0.5
"Keidean Coleman",BRL,DEF,"Lachie’s Flesh Clarrynet",26,74,7,133.1,91.92,74.6,77.4,619,80.6,78.3,103,8,79.5,13.4,5.1,6.9,0,1.3,0.6,0.3,0.3,0
