name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Errol Gulden",SYD,MID,GuldenEye,24,111,6,9.8,98.77,108.8,102.5,820,101.8,106,104,8,79.9,17.3,10.1,3.5,0,5.5,0.9,1.6,0.3,0.5
"Lachie Neale",BRL,MID,"Lachie’s Flesh Clarrynet",33,314,15,81.7,98.50,93,102.5,2049,101,88,83,20,82.8,13.8,16.4,5.7,0,2.4,1.1,0.4,0.3,0.4
"Max Holmes",GEE,MID,"Kids can call you Bont-ju",23,120,6,17.7,97.67,103.4,102.4,1843,99.4,97.3,69,18,79.7,17.1,12.1,4.9,0,3.1,0.8,0.8,0.2,0.3
"Luke Jackson",FRE,RUC/FWD,"Lachie’s Flesh Clarrynet",24,139,7,16.7,98.91,95,102,2040,90.8,94.3,100,20,77.6,7.1,11.4,2.7,24.9,5.1,1.8,1.6,1.2,0.7
"Marcus Bontempelli",WBD,MID,"Kids can call you Bont-ju",30,278,13,10.0,99.32,112.5,101.8,2036,91.6,92.7,58,20,84,13.6,12.8,3.8,0.2,4.4,0.9,0.9,1.4,0.5
"Brodie Grundy",SYD,RUC,"Heartbreak Jake & da Subs",32,261,14,32.0,98.91,103.9,101.7,1933,99.8,95.3,97,19,80.4,7,12.9,2.1,35.3,4,2.1,2.6,0.5,0.4
"Noah Anderson",GCS,MID,"Houston we have a problem",25,148,7,17.0,98.91,102.5,100.6,1912,92.2,94.3,88,19,85.2,16.5,11.1,5.3,0,3.3,0.6,1,0.3,0.5
"Ed Richards",WBD,MID,"Naughty Dog Entertainment",27,167,9,36.6,99.04,97.5,100.5,1909,97.8,95.3,86,19,79.7,17.2,8.3,3.9,0,4.5,1,1.2,0.8,0.3
"Lachie Whitfield",GWS,DEF,"Naughty Dog Entertainment",32,275,14,28.4,99.04,104.2,100.5,1809,97.6,106.7,127,18,78.2,17.4,10.9,6,0,2.5,0.7,0.9,0.1,0
"John Noble",GCS,DEF,"Kids can call you Bont-ju",29,157,8,86.2,97.67,86,99.7,1993,103.2,106,152,20,82,17.5,8.9,7.1,0,1.8,0.8,0.7,0.4,0.2
"Jack Sinclair",STK,DEF,"The Forrie Crystals",31,225,12,36.0,96.31,100,99.1,1486,82,66.7,2,15,78.8,19.1,8.1,6.3,0,1.6,0.4,0.3,0.1,0.1
"Josh Daicos",COL,DEF,iWalshMyslfwthATonInMyMid,27,171,10,35.4,99.18,96.5,98.3,1966,98,87.3,117,20,84.1,16.1,10.6,6.1,0,2.8,0.7,0.6,0.1,0.3
"Dayne Zorko",BRL,DEF,GuldenEye,37,314,15,85.5,98.22,93.9,98.1,981,95.6,93,130,10,74.1,19.6,5.6,6.9,0,1.6,1,0.4,0.2,0
"Sam Walsh",CAR,MID,iWalshMyslfwthATonInMyMid,26,153,8,32.7,99.04,96.7,98,1960,97.4,101.3,82,20,78.6,12.3,16.1,4.1,0,4.4,1.2,1.4,0.3,0.5
"Clayton Oliver",GWS,MID,"Lachie’s Flesh Clarrynet",29,225,11,68.9,98.22,91.5,97.9,1958,88.4,80.3,67,20,81.5,11.3,19.7,3,0,5,1.2,2.2,0.2,0.3
"Callum Wilkie",STK,DEF,"Heartbreak Jake & da Subs",30,175,8,126.2,97.26,82,97.3,1945,91.6,72.3,100,20,95.7,15.6,7.6,9.9,0,1.7,0.8,0.6,0,0.1
"Jason Horne-Francis",PTA,MID/FWD,uFlorent,23,99,5,39.5,98.63,89.4,97.2,1847,105.2,108,123,19,80.3,16.1,7.5,5.1,0,3.4,2.1,1.9,1.3,0.8
"Brad Hill",STK,D/M/F,uFlorent,33,297,15,226.2,94.94,72,97.1,1941,123.4,108,105,20,85.4,16.6,9.3,6.8,0,1.8,0.4,0.6,0.5,0.2
"Archie Roberts",ESS,DEF/MID,"The Forrie Crystals",20,45,3,44.8,98.22,91.6,96.2,1732,70.4,79.7,76,18,82.7,19.8,9,5.7,0,1.1,0.6,1.2,0.1,0.1
"Tristan Xerri",NTH,RUC,"Jags to riches",27,92,9,13.4,99.04,107.3,95.7,1531,87,77.7,95,16,75.3,7.2,10.4,3,20.5,5.9,3.1,1.8,0.4,0.3
"Finn Callaghan",GWS,MID,"JD Vyvance",23,90,5,21.1,97.13,102.2,95.6,1817,92.2,81.3,72,19,81.2,13.4,14.7,3,0,4.3,0.9,1.2,0.4,0.1
"Andrew Brayshaw",FRE,MID,"The Forrie Crystals",26,190,9,20.1,99.04,103.6,95.3,1905,93.6,95,87,20,78.4,11.5,13.5,3.5,0,6,1.2,1.2,0.3,0.3
"Wayne Milera",ADE,DEF,"Jags to riches",28,140,11,239.0,94.80,72,95.2,1618,103.6,109.3,111,17,80.7,16.8,8.8,5.9,0,2.6,0.6,0.9,0.1,0
"Bailey Dale",WBD,DEF,"Naughty Dog Entertainment",30,195,12,56.6,96.85,92.2,94.5,1606,106.6,113,100,17,82.6,20.2,6.8,4.6,0,1.6,0.6,0.4,0.1,0.2
"Luke Parker",NTH,DEF/MID,"Heartbreak Jake & da Subs",33,335,16,217.4,96.17,78.1,94.3,1886,91.4,85.3,102,20,86.3,15.8,9.8,6.8,0,2,1,0.8,0.1,0
"Sam Berry",ADE,MID,"Kids can call you Bont-ju",24,95,6,279.2,92.75,62.4,94.3,1792,96,104.7,112,19,71.4,11.5,11.5,2.6,0.1,7.6,1.3,1.2,0.1,0.4
"Kysaiah Pickett",MEL,MID/FWD,uFlorent,25,146,7,37.2,98.91,90.8,94.1,1882,89,87.7,84,20,83.3,16.1,6.3,3.1,0,4.5,1.5,1.2,1.3,0.8
"Tom Sparrow",MEL,MID/FWD,"Prince McAndrew",26,137,8,278.2,93.84,63.6,94,1879,111.4,121.7,126,20,75.2,13.1,9.8,2.9,0,6.5,1.1,1.3,0.5,0.6
"Tim Taranto",RIC,MID,"Naughty Dog Entertainment",28,191,10,65.1,98.50,94.3,93.9,1691,105.8,112,133,18,81.1,11.2,13.4,3.1,0,4.9,1.6,0.7,0.7,0.7
"Jarman Impey",HAW,DEF,"Xing’s Brother",31,239,13,194.6,95.35,79.6,93.6,1685,98.8,133,115,18,77.7,16.2,8.1,7.6,0,1.5,0.4,0.5,0.2,0.1
"Matt Rowell",GCS,MID,"Lachie’s Flesh Clarrynet",25,125,7,35.0,98.50,100.2,93.1,1396,101.4,113.3,125,15,81.7,12.3,12.7,2.2,0,6.5,2.3,1.8,0.2,0.2
"Jake Bowey",MEL,DEF,"Prince McAndrew",23,96,6,156.3,95.35,75.5,92.8,1113,101.4,99,111,12,83.3,17.9,7.4,4.5,0,2.5,0.8,0.3,0.1,0.2
"Josh Dunkley",BRL,MID,GuldenEye,29,214,11,23.9,98.63,106.4,92.7,1854,108,116.7,113,20,79.4,10.1,10.6,4.9,0,6.9,0.7,0.9,0.2,0.3
"Caleb Serong",FRE,MID,iWalshMyslfwthATonInMyMid,25,144,7,26.7,98.77,99,92.3,1569,102.2,102.7,95,17,78.1,13.5,11.2,2.7,0,4.8,1,0.6,0.5,0.2
"Sam Flanders",STK,MID/FWD,"Scissorlift Victims Unit",25,101,7,26.7,92.48,96.9,91.9,1103,90.8,87.3,36,12,74.9,12.8,10.4,5.6,0,3.8,1.3,0.3,0.1,0.3
"Zac Bailey",BRL,MID/FWD,"Naughty Dog Entertainment",26,185,9,63.7,97.54,81.2,91.6,1741,96.2,100,57,19,84.5,13.6,7.8,5.3,0,2.8,0.8,1.1,1.6,0.9
"Chad Warner",SYD,MID/FWD,uFlorent,25,128,7,49.4,98.77,92.5,91.1,1822,99,100,101,20,79.4,14.2,9.2,3,0,3.6,1.1,1.2,1.4,1.2
"Jack Steele",MEL,MID,uFlorent,30,222,12,61.8,98.77,96.7,90.7,1814,86,75.3,40,20,76.8,9.5,14.4,3.3,0,5.9,1.1,0.7,0.2,0.2
"Patrick Cripps",CAR,MID,"Kids can call you Bont-ju",31,250,13,87.6,97.81,90.1,90.7,1814,93.6,99,61,20,81.3,10.3,16,2.6,0.1,5,1.9,2.2,0.7,0.8
"Rory Laird",ADE,DEF,"Heartbreak Jake & da Subs",32,284,15,90.9,98.08,91.1,90.7,1360,94.8,79.3,55,15,77.9,13.9,10.1,6.8,0,2.4,0.8,0.7,0,0
"Jayden Short",RIC,DEF,"Scissorlift Victims Unit",30,208,12,123.6,96.72,86.1,90.4,1628,75.6,83,60,18,81.1,18.1,5.2,7.1,0,1.1,0.7,0.6,0.2,0.2
"Luke Davies-Uniacke",NTH,MID,"Prince McAndrew",27,150,9,58.6,97.81,91.2,90.4,1807,83.2,84.3,97,20,82.8,11.8,13.2,3.9,0,4.7,1.5,1.7,0.3,0.2
"Darcy Cameron",COL,RUC,"Prince McAndrew",31,139,10,47.2,98.77,99.8,89.9,1708,109.6,119.7,120,19,79.1,8.9,8.6,3.8,22.3,3.2,2.4,1.3,0.1,0.2
"Caleb Daniel",NTH,DEF,"Prince McAndrew",30,235,12,148.6,95.90,84.2,89.7,1793,76.6,84.7,83,20,84,15.5,9.5,5.4,0,2.2,0.5,0.4,0,0.1
"Izak Rankine",ADE,MID/FWD,"Jags to riches",26,122,8,42.3,98.36,87.5,89.6,1523,109,105.3,121,17,79,13.1,8.6,3.9,0,4.1,1.1,0.9,1,0.9
"Jai Newcombe",HAW,MID,uFlorent,25,122,6,59.3,97.95,89.1,89.2,1783,84.6,92.7,121,20,79.6,12.5,14,3.2,0.1,3.8,2.5,1.8,0.3,0.3
"Callum Mills",SYD,DEF,"Naughty Dog Entertainment",29,193,11,82.5,96.58,82,87.8,1669,86,80,65,19,80.7,12.5,11.4,5.5,0,2.7,0.7,0.3,0,0.1
"Dan Houston",COL,DEF/MID,"Houston we have a problem",29,209,11,125.8,96.31,74.1,87.7,1754,80.4,80,66,20,80.3,13.9,7.9,6.7,0,2.5,0.5,0.6,0.2,0.5
"Hugo Garcia",STK,MID,"Heartbreak Jake & da Subs",21,45,3,195.3,94.94,73.6,87.7,1753,91.8,79.7,68,20,74.9,10.3,13,2.5,0,5.3,1.2,0.7,0.5,0.4
"Nic Newman",CAR,DEF,"Prince McAndrew",33,150,12,150.7,91.38,84.2,87.7,1403,79,67.3,5,16,79,16.1,5.2,6.8,0,2.5,0.7,0.9,0.1,0.1
"Tom McCarthy",WCE,DEF,"Houston we have a problem",26,29,2,62.1,97.26,85.9,87.7,1666,86.8,84.3,78,19,80.2,17.1,5.6,5.8,0,2,0.4,0.3,0.1,0.1
"Connor Macdonald",HAW,FWD,"Lachie’s Flesh Clarrynet",23,110,5,95.0,95.90,73.5,87.6,1752,94.6,97.7,76,20,78.9,12.5,9.6,4.7,0,3.3,0.6,0.6,0.7,0.6
"George Hewett",CAR,MID,"Naughty Dog Entertainment",30,218,13,73.2,98.08,96.1,87.5,1400,87.8,99.3,135,16,70.6,10.4,12.4,4,0,3.9,1.4,0.9,0.8,0.5
"Max Hall",STK,MID/FWD,"Prince McAndrew",24,43,3,143.1,95.49,68.9,87.5,1749,104.6,96.3,109,20,80.8,10.4,11,4.3,0,3.7,0.9,0.6,1.1,0.8
"Tim English",WBD,RUC,"Scissorlift Victims Unit",28,168,10,10.5,98.91,110.5,87.5,1225,89.2,98,94,14,76.1,8.2,6.7,4.9,23.5,2.5,1.6,1.1,0.4,0.1
"Will Day",HAW,MID,"Jags to riches",25,84,7,124.3,95.49,77.3,87.3,698,85.2,91.3,78,8,69.5,11.6,10.4,3.6,0,4.8,1.4,1.8,0.9,0.4
"Matthew Kennedy",WBD,MID,"Prince McAndrew",29,161,11,81.2,97.54,91.7,87.1,1741,66.6,69,35,20,74.4,12.2,10.9,4.1,0.4,4.5,0.8,1.5,0.3,0.5
"Touk Miller",GCS,MID,"JD Vyvance",30,234,12,92.2,97.26,88.7,87.1,1742,88.2,87.7,65,20,82.3,10.3,14.5,3.7,0,4,0.6,0.9,0.4,0.3
"Bodhi Uwland",GCS,DEF,"Naughty Dog Entertainment",23,69,5,240.3,93.30,65.9,86.8,1736,84,78.7,73,20,86.3,15.1,8.3,6.2,0,1.7,1.1,0.6,0.1,0.1
"Jack Crisp",COL,MID,uFlorent,32,294,15,169.4,94.66,84.1,86.6,1731,73.4,78.7,89,20,78.1,10.7,10.6,5.2,0,4.3,0.8,0.6,0.3,0.3
"Darcy Wilmot",BRL,DEF,"Kids can call you Bont-ju",22,103,5,78.3,96.72,82.4,85.9,1717,73,67.3,53,20,84.4,16.8,5.2,6.9,0,1.7,0.5,0.9,0.1,0.1
"James Sicily",HAW,DEF,"Lachie’s Flesh Clarrynet",31,198,13,150.8,95.90,79.1,85.7,1629,77.4,89,74,19,90,14.1,7.5,7.5,0,1.8,1.2,0.9,0.1,0.1
"Nick Blakey",SYD,DEF,"Scissorlift Victims Unit",26,171,8,58.6,97.13,87.4,85.6,1712,90,92.7,116,20,82.9,17.4,8,4.1,0,1.4,1.2,1.1,0.3,0.3
"Jase Burgoyne",PTA,DEF/MID,"Houston we have a problem",23,76,5,120.5,95.35,78.5,85.5,1710,94.4,98.3,104,20,82.6,13,7.7,5.1,0,3.5,1,0.5,0.4,0.2
"Darcy Wilson",STK,MID/FWD,"Houston we have a problem",20,60,3,132.1,94.94,70.3,85.2,1619,96.2,96,63,19,82.8,11.6,10.3,4.7,0,2.7,0.7,0.7,0.8,0.8
"Toby Greene",GWS,MID/FWD,"Prince McAndrew",32,279,15,122.4,95.76,82.6,85.2,1533,87,89.7,34,18,80.5,14.3,6.8,3.7,0,2.6,1.1,1.6,1.6,1.2
"Christian Petracca",GCS,MID/FWD,iWalshMyslfwthATonInMyMid,30,230,12,40.8,98.91,90.4,85,1530,71,68.7,50,18,81.8,11.1,13.3,3.3,0,2.3,0.8,0.9,1.2,0.8
"Lachlan McAndrew",ADE,RUC,"Prince McAndrew",26,22,6,184.3,93.57,75.6,85,1699,82.2,77.3,86,20,71.7,5.5,6.1,2.4,31.7,4.9,1.6,1.9,0.3,0.2
"Tom Liberatore",WBD,MID,"Naughty Dog Entertainment",34,266,16,91.9,96.72,95,85,765,77.6,76.3,88,9,70.7,10.8,13.2,3,0,4.3,0.4,0.4,0.1,0.1
"Justin McInerney",SYD,MID/FWD,"Heartbreak Jake & da Subs",25,122,8,103.3,93.30,79.6,84.6,1100,69.8,53.7,65,13,78,9.8,13.6,4.2,0,2.5,1.3,1.1,1.1,0.9
"Jack Ross",RIC,MID/FWD,"Naughty Dog Entertainment",25,109,8,160.0,94.66,72.5,84.5,1352,73.4,71.7,93,16,76.3,8.1,14.6,3.8,0.1,4.6,1.4,0.8,0.3,0.4
"Karl Amon",HAW,DEF,"Heartbreak Jake & da Subs",30,210,13,103.9,95.49,87,84.5,1267,77.8,69.7,37,15,80.9,15.7,6.8,5.6,0,1.9,0.2,0.5,0,0.3
"Jordan de Goey",COL,MID/FWD,"JD Vyvance",30,201,12,157.1,95.21,68.8,84.3,1602,82,83.3,63,19,78.1,12.2,8.9,5.1,0,2.3,0.7,0.6,0.9,0.6
"Blake Acres",CAR,MID,"The Forrie Crystals",30,194,13,253.1,78.66,76.1,83.9,587,82.4,75.7,66,7,85.7,11.4,9,6.7,0,2.6,0.3,0.1,0.1,0.4
"Tim Kelly",WCE,MID/FWD,"Heartbreak Jake & da Subs",32,182,9,202.6,93.30,72.9,83.9,1510,88,101.3,105,18,75.3,11.8,11.8,4.1,0,3.2,0.9,0.6,0.1,0.2
"Rowan Marshall",STK,RUC,"JD Vyvance",30,174,10,56.0,98.63,98.6,83.6,1504,113.6,118,81,18,75.8,9.6,8.1,4.4,14.6,2.4,1.7,1.6,0.6,0.7
"Shai Bolton",FRE,MID/FWD,uFlorent,27,177,10,118.6,96.85,73.5,83.3,1582,80.8,73.3,68,19,80.4,11.7,11.4,2.8,0,3.4,0.7,1.3,0.9,0.6
"Josh Ward",HAW,MID,"Jags to riches",22,87,5,125.2,94.53,77,83.2,1663,97.2,91.7,78,20,76.3,11,11.8,4.2,0,3.5,0.7,0.6,0.2,0.2
"Marcus Windhager",STK,DEF/MID,"Heartbreak Jake & da Subs",23,95,5,88.8,96.17,84.3,83,1659,80.6,72,58,20,82.4,13.3,9.6,4.5,0,2.8,1,0.8,0.2,0.1
"Jack Ginnivan",HAW,FWD,"Naughty Dog Entertainment",23,110,6,127.6,96.31,75.8,82.9,1657,75.8,66.3,74,20,80,12.2,7.4,5.6,0,2.4,0.7,0.6,1,0.9
"Scott Pendlebury",COL,MID,"Lachie’s Flesh Clarrynet",38,440,21,222.6,89.19,77.2,82.8,1242,80,82.7,78,15,71.4,10.2,13.4,4.7,0,2.3,0.7,0.4,0.3,0.4
"Will Setterfield",ESS,MID,GuldenEye,28,92,10,234.5,82.90,70.1,82.8,662,76.6,61,104,8,79.9,12.5,9.4,3.6,0,4.6,1,1.9,0.3,0.3
"Ryley Sanders",WBD,MID/FWD,"The Forrie Crystals",21,53,3,100.4,95.62,72.4,82.7,1489,75.8,73,84,18,81.2,9.1,15.1,3.4,0,3.9,0.9,1,0.2,0.2
"Bailey J. Williams",WCE,RUC/FWD,"Kids can call you Bont-ju",26,104,8,,91.66,56.8,82.6,1322,83.8,86,81,16,77.5,7.5,5.6,2.2,28.6,3.1,1.7,1.2,0.5,0.4
"Gryan Miers",GEE,MID/FWD,"Xing’s Brother",27,167,9,44.8,98.22,93.2,82.6,991,72.8,71,62,12,80.2,12.3,9.1,5.3,0,2.3,0.8,0.3,0.3,0.3
"Tanner Bruhn",GEE,DEF/MID,"Lachie’s Flesh Clarrynet",24,84,6,154.7,95.08,68.1,82.3,1482,81.2,74.7,83,18,69.3,12.9,8.7,4.4,0,3.2,0.8,0.4,0,0.3
"Bailey Williams",WBD,DEF/MID,"Naughty Dog Entertainment",28,188,11,184.6,92.07,76.4,82.1,1150,68.4,91.7,85,14,80.2,12.2,7.9,6.4,0,2.1,0.9,0.6,0.4,0.6
"Kane Farrell",PTA,DEF,"The Forrie Crystals",27,127,9,152.2,81.81,79.4,81.9,1065,80,65,65,13,78.8,16.2,3.2,6.6,0,1.9,0.5,0.7,0.2,0.3
"Lawson Humphries",GEE,DEF,"Kids can call you Bont-ju",23,55,3,116.1,95.35,74,81.9,1556,75.4,78.3,60,19,81.1,14.5,5.8,5.7,0,2.3,0.6,0.4,0.2,0.2
"Murphy Reid",FRE,MID/FWD,"Kids can call you Bont-ju",20,44,2,108.1,96.58,66.2,81.7,1634,74,65.7,72,20,81.4,12.7,11,3.6,0,1.9,0.6,0.6,0.6,1
"Jagga Smith",CAR,MID,"Jags to riches",20,20,2,67.9,96.44,69.2,81.6,1631,95.6,100,94,20,76,10.2,14.6,3.2,0,2.8,1,0.7,0.4,0.3
"Josh Worrell",ADE,DEF,iWalshMyslfwthATonInMyMid,25,74,7,134.4,95.21,76.1,81.6,1551,68.4,64.3,59,19,88.2,14.3,7.8,5.8,0,1.7,1.1,0.7,0,0
"Marcus Herbert",WCE,DEF/MID,GuldenEye,23,7,1,,79.34,63.3,81.6,571,88.6,99.7,104,7,79.4,12.9,10.1,6,0,2,0,1.1,0,0.1
"Luke Ryan",FRE,DEF,GuldenEye,30,198,10,116.2,95.49,84.4,81.3,1545,71.6,79.7,83,19,84.9,15.6,4.9,7,0,1.6,0.6,1.1,0,0.1
"James Peatling",ADE,MID,"Lachie’s Flesh Clarrynet",25,87,6,166.4,91.52,77.2,81.2,1543,75.8,80.7,43,19,70.2,11.7,8.5,2.8,0,4.8,1.8,0.6,0.2,0.3
"Darcy Parish",ESS,MID,"Naughty Dog Entertainment",29,179,11,106.5,88.92,76.7,80.9,1132,76.8,57.3,55,14,74.6,12.2,12.3,3.7,0,2.4,1,1.1,0.1,0.4
"Josh Battle",HAW,DEF,"The Forrie Crystals",27,167,10,208.8,92.48,71.8,80.7,1453,79.2,79.7,71,18,95.7,13.7,7.2,6.7,0,1.5,0.6,0.8,0.1,0.2
"Connor Rozee",PTA,DEF/MID,"Lachie’s Flesh Clarrynet",26,152,8,14.0,95.90,102.7,80.5,161,80.5,80.5,72,2,67.5,12.5,10,4.5,0,3,0.5,1,0,0
"Jy Simpkin",NTH,MID/FWD,"Lachie’s Flesh Clarrynet",28,193,10,92.8,96.31,81.4,80.5,1610,90.6,95.3,85,20,82.8,12.6,9.3,5.1,0,2,0.9,1.1,0.5,0.5
"Jordan Clark",FRE,DEF,"JD Vyvance",25,146,8,38.5,98.36,93.4,80.4,1608,77.8,74.3,78,20,83.4,14.6,7.6,4.8,0,2.2,0.6,0.9,0.1,0
"Rhys Stanley",GEE,RUC,"Free Agent",35,230,18,,18.60,62.7,80,80,80,80,80,1,66,8,9,3,17,3,0,0,0,0
"Trent Rivers",MEL,DEF/MID,iWalshMyslfwthATonInMyMid,25,136,7,74.4,94.25,85,79.7,1036,85.6,95.7,112,13,73.8,12.7,8.1,5.3,0,2.1,0.4,0.2,0.2,0.2
"Adam Cerra",CAR,MID,"JD Vyvance",26,165,9,78.4,94.66,91.7,79.5,1351,82,61.3,91,17,73,10.9,8.8,4.9,0,3.5,0.8,0.7,0.2,0.2
"Ed Langdon",MEL,D/M/F,"Naughty Dog Entertainment",30,222,12,180.0,93.43,74.2,79.5,1589,80.2,75.7,73,20,89.8,10.9,9.5,5.8,0,2,0.4,0.5,0.6,0.5
"Joe Richards",PTA,FWD,"Scissorlift Victims Unit",26,49,4,267.2,85.36,65.1,79.4,1430,84.2,89.7,137,18,80.3,10.8,6.9,4.2,0,4.6,0.7,0.6,0.5,0.6
"James Worpel",GEE,MID,"The Forrie Crystals",27,157,9,147.1,89.74,79.7,79.1,712,85.8,90.7,90,9,70.2,11.2,7.4,2.7,0,5.9,0.8,1.6,0.4,0.2
"Billy Dowling",ADE,MID/FWD,"Prince McAndrew",22,12,4,329.8,50.75,56.4,79,158,79,79,107,2,72.5,9,6.5,6.5,0,2.5,0.5,0.5,1.5,1.5
"Elijah Tsatas",ESS,MID,"Kids can call you Bont-ju",21,22,4,277.4,77.43,64.3,79,474,77.8,80,85,6,69.5,10.5,13.7,4.3,0,1.5,0.5,0.2,0.2,0.2
"Jeremy Cameron",GEE,FWD,GuldenEye,33,296,15,111.3,93.02,83,79,1264,48.6,48,96,16,88.7,11.3,2.9,6.6,0.1,1.1,0.5,0.6,2.4,1.8
"Tom Stewart",GEE,DEF,"Scissorlift Victims Unit",33,209,10,143.9,95.08,80.3,78.9,1421,83.8,89,93,18,81.7,15.3,6.1,5.1,0,1.7,0.8,0.8,0.1,0.1
"Cooper Lord",CAR,MID,"Houston we have a problem",21,29,3,182.0,82.08,75.4,78.8,473,79.4,83.3,98,6,74.7,12.3,9.2,4.7,0,2,1.2,0.3,0.2,0.3
"Connor Idun",GWS,DEF,"Houston we have a problem",26,137,8,206.4,90.42,72.7,78.7,1574,85,81,67,20,99.3,11.6,9.6,6.7,0,1.5,0.4,0.6,0,0
"Josh Treacy",FRE,FWD,"JD Vyvance",24,100,6,165.6,94.94,68.8,78.7,1573,77.4,70,96,20,87.4,9,4.3,6.4,0,2.3,1.9,1,2.4,1.5
"Toby Nankervis",RIC,RUC,iWalshMyslfwthATonInMyMid,31,188,13,117.7,93.98,89.1,78.7,708,84,82.3,97,9,71.8,5.6,10.7,1.2,24,3.4,1.3,1.4,0.3,0.2
"Brayden Maynard",COL,DEF,"Scissorlift Victims Unit",29,246,12,283.1,75.79,67,78.6,1337,66,72,64,17,78.4,13.2,4.8,5.2,0,4,0.8,1.1,0.1,0.1
"Jordon Sweet",PTA,RUC,"Naughty Dog Entertainment",28,66,8,154.2,92.89,78.3,78.6,1494,74.2,76.7,74,19,79.9,6.6,5.9,2.1,31.4,2.6,1.7,2.1,0.4,0.9
"Oliver Florent",CAR,DEF/MID,uFlorent,28,204,10,215.6,90.01,71,78.6,1571,78.4,84.7,92,20,82.9,14.8,7,4.6,0,1.9,0.4,0.7,0.1,0.2
"Massimo D'Ambrosio",HAW,MID,"Jags to riches",23,86,5,179.4,89.47,75.9,78.5,1569,74,80.3,62,20,82.1,12.6,7.5,4.6,0,2.9,0.6,0.5,0.2,0.4
"Harley Reid",WCE,MID,GuldenEye,21,59,3,55.1,96.85,86.7,78.2,1563,83.8,89,114,20,80.3,11.8,12.8,1.9,0,3.2,2.6,3,0.7,1.3
"Darcy Byrne-Jones",PTA,DEF/FWD,"Jags to riches",30,241,13,,79.48,55.7,78,1559,86.6,84.3,102,20,79,12.8,7.1,5.5,0,2,0.6,0.3,0.2,0.1
"Cam Mackenzie",HAW,MID,iWalshMyslfwthATonInMyMid,22,64,4,199.3,89.74,64.3,77.8,1400,74.6,90,99,18,71.4,10.4,10.2,2.6,0,4.4,1.1,0.6,0.2,0.4
"Blake Hardwick",HAW,DEF,uFlorent,29,218,11,,81.12,62.7,77.4,1547,91.6,89,90,20,90.1,12.4,5.6,6.3,0,2.4,0.7,0.9,0.5,0.2
"Karl Worner",FRE,DEF,"Houston we have a problem",24,51,5,,79.62,57.5,77.4,1548,87,85.7,126,20,81.2,12.2,7.4,6.5,0,2.2,0.7,0.9,0,0.1
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,78,5,100.8,95.76,75.8,76.9,1537,91.6,93,125,20,88.1,9.5,9.9,5.1,0,1.7,0.5,0.5,1.2,0.5
