name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Josh Rachele",ADE,MID/FWD,"Jags to riches",23,88,5,103.2,95.49,68.2,76.4,1376,66.2,70.7,70,18,81.1,11.9,5.8,3.3,0,2.7,0.9,1.3,1.7,0.8
"Karl Worner",FRE,DEF,"Houston we have a problem",24,49,5,,77.70,57.5,76.3,1373,86,86.7,82,18,80.9,11.9,7.4,6.2,0,2.2,0.7,0.8,0,0.1
"Wil Powell",GCS,DEF/MID,"Jags to riches",26,146,9,213.0,85.09,66.9,76.3,1220,69.8,74.7,102,16,81.3,10.7,7.1,5.1,0,3.7,0.7,0.9,0.3,0.4
"Blake Hardwick",HAW,DEF,uFlorent,29,216,11,,77.15,62.7,76.2,1372,86.2,94.3,92,18,89.9,12.3,5.1,6.1,0,2.4,0.7,0.9,0.5,0.2
"Levi Ashcroft",BRL,MID,"Scissorlift Victims Unit",19,45,2,68.5,96.17,80,76,1368,72.2,68.7,43,18,78.2,12.1,7.7,5.2,0,1.2,0.9,0.4,0.6,0.6
"Sam Durham",ESS,MID,"Lachie’s Flesh Clarrynet",25,108,6,100.2,94.94,82.2,76,1292,86,75,79,17,74.1,9.6,11,3.5,0,3.7,1.2,1.6,0.5,0.2
"Patrick Lipinski",COL,MID/FWD,"JD Vyvance",28,158,10,207.4,90.01,67.9,75.9,1290,80.6,86,75,17,81.4,8.6,11.6,4.6,0,2.6,0.5,0.6,0.5,0.6
"Harley Reid",WCE,MID,GuldenEye,21,57,3,55.1,96.44,86.7,75.7,1362,70.8,72.7,66,18,79.9,11.2,12.5,1.9,0,3.1,2.5,3,0.7,1.3
"Colby McKercher",NTH,DEF/FWD,"JD Vyvance",21,57,3,37.1,96.72,88.4,75.6,1361,82,83.3,85,18,80.9,13.2,8.6,3.3,0,2.3,0.3,0.8,0.3,0.2
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,84,8,103.2,90.42,84.2,75.4,1056,88.8,87.3,134,14,70.8,6.5,5.6,1.5,25.6,3.8,1.4,1,0.1,0.1
"Mason Redman",ESS,DEF,"Scissorlift Victims Unit",28,154,11,108.6,93.02,85.3,75.3,828,83,70.7,86,11,75.6,13.9,4.6,5.5,0,1.5,1,0.5,0.3,0.2
"Joe Fonti",GWS,DEF,GuldenEye,21,38,3,296.0,86.05,52.6,75.2,1279,75.4,67.3,61,17,82.7,10.5,7.7,6.8,0,2.6,0.7,1.2,0.1,0
"Jake Waterman",WCE,FWD,"Heartbreak Jake & da Subs",28,130,10,190.1,87.96,72.6,75.1,1351,72,70,73,18,88.6,10.1,2.4,6.5,0,1.4,1.2,0.7,2.2,2.4
"Joel Jeffrey",GCS,DEF,"Heartbreak Jake & da Subs",24,70,6,183.3,89.47,76,75.1,1276,77,69.7,54,17,72.4,12.6,5.9,5.9,0,1.8,0.6,0.6,0.2,0.1
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,76,5,100.8,94.94,75.8,74.9,1349,80.4,90,91,18,88.2,9.2,9.8,4.7,0,1.7,0.5,0.4,1.2,0.6
"Cam Mackenzie",HAW,MID,iWalshMyslfwthATonInMyMid,22,62,4,199.3,89.60,64.3,74.8,1196,69.6,56.3,66,16,71.3,10.4,10,2.3,0,4.1,1,0.6,0.1,0.3
"Dylan Moore",HAW,FWD,"Scissorlift Victims Unit",26,143,9,61.9,96.31,85.8,74.8,1272,76.8,86.3,99,17,87.1,9.2,9.1,4.1,0,2.8,0.7,0.6,1,0.6
"Alex Neal-Bullen",ADE,FWD,uFlorent,30,218,12,234.0,87.82,70.6,74.6,1268,72,73.7,83,17,84.5,9.9,6.7,4.1,0,3.8,0.8,0.5,0.7,0.7
"Cooper Harvey",NTH,DEF/FWD,"Naughty Dog Entertainment",22,16,4,,64.98,58.4,74.5,447,75.4,76,91,6,77.3,11.8,8.5,5.8,0,1.8,0.2,1,0,0
"Harvey Thomas",GWS,MID/FWD,"Scissorlift Victims Unit",20,57,3,307.0,85.64,57,74.4,1265,67,62.3,57,17,80.9,8.9,10.7,3.2,0,4.1,0.6,0.9,0.4,0.3
"Jeremy Howe",COL,DEF,"Free Agent",36,285,16,,60.88,52.3,74.4,1041,67.8,63.3,84,14,90.4,14.7,2.9,6.8,0,1.3,0.8,0.6,0,0
"Ollie Wines",PTA,MID,"Scissorlift Victims Unit",31,287,14,147.4,88.24,87.5,74.4,1041,79.6,81,99,14,64.1,7.2,13.1,3.8,0,4.1,0.8,1,0.1,0.1
"Mac Andrew",GCS,DEF,GuldenEye,22,83,5,227.5,86.18,61,74.3,1338,81,75,72,18,89.4,11.3,6.9,7,1.7,1.5,1.1,1.3,0.1,0.1
"Jacob Farrow",ESS,DEF/MID,"Lachie’s Flesh Clarrynet",18,16,1,162.7,90.97,62.5,74.1,1185,79.4,72.3,81,16,79.8,11,7.3,6.7,0,1.6,0.6,0.4,0.1,0.1
"Hugo Hall-Kahan",ADE,DEF/MID,iWalshMyslfwthATonInMyMid,22,6,3,,75.10,62.5,74,444,78.6,71.3,78,6,72.2,13.8,5.8,4.2,0,2.2,1.2,0.5,0,0
"Jarrod Berry",BRL,MID,"Kids can call you Bont-ju",28,197,10,147.9,88.65,82.1,74,962,65.6,71,81,13,70.8,11.4,6.9,5.2,0,2.4,0.9,0.5,0.2,0.3
"Ned Moyle",GCS,RUC,"Kids can call you Bont-ju",24,24,6,207.1,90.29,65,73.9,813,72.4,91,82,11,78.4,5.2,5,2.2,32.1,2,1.3,0.6,0.4,0.2
"Daniel Rioli",GCS,DEF,"JD Vyvance",29,218,11,185.3,83.58,74.3,73.6,1104,74,77,78,15,79.1,10.8,9.6,4.1,0,2.6,0.8,0.8,0.1,0.2
"Deven Robertson",WCE,MID/FWD,"Free Agent",25,51,7,174.6,57.18,64.7,73.5,294,73.5,63.3,59,4,74.5,9.3,9.3,2.3,0,5.5,0.8,0.8,0,0
"Conor Nash",HAW,MID,"Free Agent",27,130,10,220.7,62.38,75.2,73.4,734,72.4,65.7,53,10,74.4,8,11.1,2.1,0,5.3,1.3,1,0.2,0.2
"Dylan Stephens",NTH,MID,iWalshMyslfwthATonInMyMid,25,99,7,,75.51,61.4,73.4,1322,65.6,62.7,70,18,84.7,11.9,8,5.2,0,1.6,0.8,0.9,0.2,0.6
"Finn O'Sullivan",NTH,DEF/MID,"Kids can call you Bont-ju",20,36,2,127.7,93.30,72.4,73.3,1026,67.4,64,85,14,83.8,9.4,10.4,4,0,3,0.9,1,0.4,0.3
"Lachie Schultz",COL,FWD,"Scissorlift Victims Unit",28,143,8,174.4,87.55,76.3,73.3,1246,64.6,60.7,37,17,77.8,8.1,6.4,4.5,0,4.1,1.4,0.9,1.2,0.8
"Ben Ainsworth",CAR,FWD,"Houston we have a problem",28,176,10,247.1,81.94,65.1,73.1,1316,75.4,69,80,18,79.1,10.2,7.3,5.1,0,1.7,0.3,0.5,1.1,0.7
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,280,14,136.1,77.56,84.6,73,730,71.4,75.7,71,10,61.6,7.2,13.5,2.9,0,4.2,0.9,0.7,0,0.1
"Ned Long",COL,MID/FWD,"The Forrie Crystals",23,53,5,132.5,85.64,79.2,73,1168,79.2,80.7,88,16,72.6,6.4,9.8,3,0.1,6.1,0.5,0.8,0.3,0.8
"Jack Gunston",HAW,FWD,iWalshMyslfwthATonInMyMid,34,295,17,259.1,84.68,67,72.6,871,70.6,57.3,45,12,84.3,9.1,2.1,5.8,0,0.8,0.7,0.7,3.3,1.9
"Jai Serong",SYD,DEF/MID,"Xing’s Brother",23,27,5,280.3,87.69,40.9,72.6,1235,62.4,64,56,17,86.6,9.9,8.4,5.3,0,2.5,0.7,0.5,0.2,0.1
"Isaac Quaynor",COL,DEF,"Free Agent",26,149,8,,65.80,59.3,72.5,1160,69,65.3,59,16,82.3,10.4,6.9,6.3,0,2.4,0.6,0.6,0,0
"Ollie Hollands",CAR,DEF/MID,"Houston we have a problem",22,76,4,136.5,81.12,78.8,72.4,796,68,64.7,47,11,86.5,11,5.7,5.5,0,3.2,0.9,0.9,0.1,0.1
"Tom Atkins",GEE,MID,"JD Vyvance",30,171,8,146.2,85.64,84.4,72.4,1304,72.4,74,93,18,73.9,7.6,11,1.6,0,6.2,1.2,1.3,0.2,0.1
"Cooper Lord",CAR,MID,"Houston we have a problem",21,27,3,182.0,75.24,75.4,72.3,289,72.3,71,66,4,74.3,11,9.5,2.8,0,2.5,1.5,0.5,0.3,0.5
"Logan Evans",PTA,DEF,"Jags to riches",20,41,3,318.6,70.86,57.5,72.3,1301,73.8,78,84,18,86,13.1,4.5,5.8,0,2.1,0.7,1.1,0.1,0
"Noah Mraz",HAW,DEF,"Free Agent",20,3,2,,36.66,52.6,72.3,217,72.3,72.3,84,3,84.7,10.3,4,5.3,1,3.7,1,0.7,0.3,0.7
"Ryan Lester",BRL,DEF,"Free Agent",33,247,16,,46.65,56.8,72.3,1012,59.8,69.3,76,14,88,11.2,5,7.6,0,1.6,0.5,0.4,0,0
"Mason Wood",STK,MID/FWD,"Lachie’s Flesh Clarrynet",32,173,14,251.6,83.99,69.8,72.2,1227,93.6,101,82,17,81.6,10.2,6.5,5.9,0,1.9,0.4,0.3,0.5,0.5
"Brent Daniels",GWS,MID/FWD,"Lachie’s Flesh Clarrynet",27,121,9,139.2,86.46,75.7,72.1,721,78.2,68.3,28,10,71,9.4,8.4,2.5,0,3.9,0.6,1.1,1.1,0.1
"Hayden Young",FRE,MID,iWalshMyslfwthATonInMyMid,25,99,7,61.8,95.90,86.5,71.9,719,64,51,70,10,68.1,9.4,8.2,3.6,0.1,2.8,0.8,0.2,0.8,0.2
"Connor Budarick",WBD,DEF/FWD,"Kids can call you Bont-ju",25,68,7,203.2,74.28,54.1,71.8,934,58.4,53.3,15,13,76,12.5,6,4.8,0,1.9,0.8,0.4,0.1,0.1
"Logan Morris",BRL,FWD,GuldenEye,21,62,3,222.6,87.00,61.5,71.7,1219,69.4,66.7,67,17,78.3,9.2,2.7,4.9,0.1,1.5,1.2,0.4,2.6,2.1
"Christian Salem",MEL,DEF,iWalshMyslfwthATonInMyMid,31,204,13,92.4,87.41,92,71.6,358,71.6,63,46,5,75,16.2,4.4,3.4,0,1.4,0.2,1,0.2,0
"Harry Morrison",HAW,MID,"Free Agent",27,131,10,276.5,51.16,71.6,71.6,573,72.6,78.3,65,8,83.5,10.1,8,4.5,0,2.9,0.6,0.6,0.3,0
"James Rowbottom",SYD,MID/FWD,"Heartbreak Jake & da Subs",25,158,8,154.5,87.55,78.8,71.6,1288,68.6,66.7,74,18,76.4,8.2,7.6,1.6,0,6.3,1.3,0.6,0.4,0.3
"Joel Freijah",WBD,MID/FWD,"Kids can call you Bont-ju",20,54,3,73.0,94.66,76.1,71.6,1288,62.6,52,39,18,83.8,9.9,8.5,3.7,0,3.5,0.6,1.2,0.4,0.4
"Jye Caldwell",ESS,MID,"Prince McAndrew",25,103,8,36.8,94.94,99.6,71.6,1002,58.4,71.7,76,14,71.7,8.1,9,2.9,0,4.9,0.9,1,0.4,0.4
"Tom Powell",NTH,MID/FWD,"JD Vyvance",24,99,6,113.3,80.85,83.4,71.3,570,62,61.3,49,8,76.3,10.1,6.6,5,0,2.8,0.5,0.6,0.4,0.8
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",28,95,9,64.7,94.25,87.6,71.2,1282,86.4,102,95,18,58.9,4.8,6.9,2.1,24.4,3.5,1.3,1.3,0.2,0.1
"Aliir Aliir",PTA,DEF,"Lachie’s Flesh Clarrynet",31,196,13,,54.99,56.8,71.1,1279,68,70,97,18,99.1,12.3,3.3,8.4,0,1.2,0.7,1.1,0.1,0
"Joel Fitzgerald",MEL,MID,"Xing’s Brother",22,5,1,,75.79,65.4,71,355,71,74.7,42,5,61.2,10.8,10.4,2.4,0,3.4,0.4,1.2,0,0.2
"Nick Haynes",CAR,DEF,"The Forrie Crystals",34,248,15,288.6,57.05,71.5,71,994,72.4,67.3,73,14,87.5,12.1,5.2,6.7,0,1.4,0.5,0.6,0,0
"Peter Ladhams",SYD,RUC/FWD,"Prince McAndrew",28,65,10,,41.31,60.6,71,142,71,71,42,2,71.5,7,7.5,1.5,22.5,1.5,2,1,0.5,0
"Peter Wright",ESS,RUC/FWD,"JD Vyvance",29,165,12,207.2,84.95,71,71,923,71.2,62.3,61,13,82.4,7.4,5.2,4.2,12.7,1.6,1.5,1.1,1.2,1.1
"Jack Graham",WCE,MID/FWD,"Houston we have a problem",28,158,10,112.2,88.37,82.6,70.8,637,65.4,64,64,9,74.6,9.7,7.4,2.6,0,5.4,1.4,2,0.3,0
"Angus Sheldrick",SYD,MID,"Heartbreak Jake & da Subs",22,46,5,184.1,83.72,72.1,70.7,1202,65.6,66.7,70,17,59.9,9.3,11,2.2,0,3.8,0.6,1.1,0.2,0.4
"Billy Wilson",CAR,DEF,uFlorent,21,14,3,,65.94,53.6,70.5,705,71.8,68.7,75,10,72.9,11.7,7.4,4.8,0,1.9,0.6,0.7,0,0.1
"George Wardlaw",NTH,MID,"Prince McAndrew",22,52,4,131.4,87.55,76.7,70.5,916,68.2,67,63,13,61.8,8.7,8.2,2.5,0,5.3,1.6,1.5,0.4,0.2
"Milan Murdock",WCE,MID/FWD,iWalshMyslfwthATonInMyMid,26,15,1,,80.57,67.8,70.5,1058,51.8,54.7,64,15,76.2,8.5,8.1,2.5,0,4.1,1.2,0.6,0.9,0.3
"Jay Polkinghorne",GEE,FWD,"Free Agent",20,1,2,,11.76,48.9,70,70,70,70,70,1,81,9,2,8,0,0,0,0,2,3
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,12,1,147.1,84.27,66.9,70,840,74.2,67,67,12,74.4,14.3,5.4,4.3,0,1.1,0.3,0.6,0.1,0
"Shaun Mannagh",GEE,FWD,"JD Vyvance",28,53,3,76.1,95.35,88,70,1260,69.2,83.3,44,18,78.8,11.3,5,2.2,0,2.6,0.8,0.3,1.4,0.8
"Jack Bowes",GEE,MID,"Free Agent",28,152,10,,50.34,64.3,69.9,629,64.6,60,54,9,69.3,10.1,7.4,3.7,0,2.4,0.9,0.8,0.8,0.7
"Kade Chandler",MEL,FWD,"Naughty Dog Entertainment",26,97,8,247.7,77.84,67.9,69.9,1259,69.2,65,63,18,83.1,8.2,7.6,2.7,0,4.5,0.6,0.8,0.9,0.6
"Dion Prestia",RIC,MID,"Xing’s Brother",33,250,16,284.7,62.93,73.5,69.8,907,70.4,65,90,13,69.9,9.3,10.1,3.5,0,3.2,0.5,0.8,0.1,0.1
"Elliot Yeo",WCE,MID,GuldenEye,32,228,15,195.2,82.63,78.6,69.8,1116,44,38,36,16,69.1,9.2,6.1,2.6,0,4.9,0.9,1.2,0.8,0.6
"Harry Perryman",COL,DEF,"Jags to riches",27,168,10,263.2,66.35,66.3,69.8,977,64.6,70.3,73,14,77.4,11.1,5.7,4.6,0,3,0.4,0.4,0,0.1
"Marcus Herbert",WCE,DEF/MID,GuldenEye,23,5,1,,60.47,63.3,69.8,349,69.8,73.7,77,5,79.4,11,7.2,6.2,0,2,0,1.4,0,0
"Jaspa Fletcher",BRL,DEF,"Xing’s Brother",22,86,4,49.8,95.08,86.3,69.7,1255,75.6,75.3,54,18,84.1,11.7,7,5,0,1.7,0.3,0.8,0.2,0.1
"Keidean Coleman",BRL,DEF,iWalshMyslfwthATonInMyMid,26,78,7,133.0,82.76,74.6,69.7,836,64,48.3,27,12,73.8,12.6,4.6,5.8,0,1.3,0.5,0.3,0.2,0
"Matty Roberts",SYD,DEF/MID,"Jags to riches",22,62,5,106.6,88.78,83,69.6,974,67.2,72,74,14,82.8,10.4,7.4,4.4,0,2.1,1.4,0.3,0.1,0.4
"Neil Erasmus",FRE,MID,"Houston we have a problem",22,57,5,211.0,75.24,71.4,69.6,1252,72.4,71,94,18,73,9,8.9,4,0,2.9,0.7,0.7,0.4,0.4
"Marc Pittonet",CAR,RUC,iWalshMyslfwthATonInMyMid,30,95,12,194.2,80.57,79,69.5,1043,67.8,69.3,83,15,71.3,5.3,7,1.2,24,3.4,1.1,1.8,0.4,0.2
"Mattaes Phillipou",STK,MID/FWD,"Xing’s Brother",21,60,4,87.9,92.48,74.7,69.4,1111,78.6,100,99,16,70.4,7.3,9.3,3.6,0,3.6,0.9,0.6,0.6,0.8
"Patrick Retschko",RIC,MID,"Xing’s Brother",20,13,2,308.3,67.72,55.6,69.4,902,72.8,71.7,92,13,85.3,10.8,7,4.8,0,2.2,0.4,0.5,0.1,0.2
"Will Hayward",CAR,FWD,iWalshMyslfwthATonInMyMid,27,201,10,279.1,78.25,58.9,69.3,1178,60.8,48.3,39,17,79.4,9.2,6.7,5.4,0,2.1,0.8,1,0.9,0.8
"Brayden Cook",ADE,MID/FWD,"Scissorlift Victims Unit",24,48,6,302.1,78.25,54.3,69.1,1244,62.4,67.3,89,18,80.5,11.5,5.6,4.8,0,1.8,0.4,0.4,0.4,0.3
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,5.47,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Tom Papley",SYD,FWD,GuldenEye,30,209,11,284.9,45.14,63,69,897,61.2,60.3,103,13,73.2,10.1,5.3,3.1,0,2.7,0.9,1.2,1.5,1.5
"Josh Weddle",HAW,DEF/MID,"JD Vyvance",22,75,4,103.3,87.82,73.7,68.9,1034,76.2,83.3,89,15,85.9,9.1,7.3,4.9,0,2.7,0.6,0.7,0.3,0.9
"Mitch Georgiades",PTA,FWD,"The Forrie Crystals",24,109,7,154.5,86.05,70.1,68.9,1172,64,55.7,6,17,88.4,8.5,3.4,6.4,0,1.2,0.5,1.1,2.2,2.4
"Charlie Curnow",SYD,FWD,"Xing’s Brother",29,166,11,107.8,94.12,73.9,68.5,1164,79.6,80,32,17,86.1,9.4,2.2,4.9,0,1,1.4,1.1,2.9,1.6
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,23,3,206.8,74.42,70.7,68.3,615,62,60.3,51,9,71.8,10.8,7.9,2.7,0,3.3,1.3,1.6,0.3,0.2
"Paul Curtis",NTH,FWD,"Xing’s Brother",23,93,5,159.2,80.30,70.2,68.3,1024,67.2,70.3,78,15,79.9,8.1,4.1,3.9,0,3.5,1.3,1.3,1.9,1.3
"Riley Thilthorpe",ADE,FWD,"JD Vyvance",24,93,6,54.9,95.62,84,68.1,1022,67.8,64.3,70,15,83.7,8.5,4.3,5.3,2.7,1.5,0.9,0.5,1.4,1.3
"Zach Guthrie",GEE,DEF,"Lachie’s Flesh Clarrynet",28,146,10,192.9,73.87,76.7,68.1,1225,62.2,60,66,18,77.8,9.9,6.1,5,0,2.9,0.8,0.6,0.1,0.1
"Jake Soligo",ADE,MID/FWD,"Heartbreak Jake & da Subs",23,101,5,92.6,90.01,83.6,68,1088,68.8,84,105,16,73.9,9.3,7.3,2.7,0,4.1,1.4,1.4,0.6,0.4
"Cam Rayner",BRL,FWD,GuldenEye,26,185,9,164.2,86.87,70.6,67.8,1221,79.4,93,81,18,81.2,8.9,6.4,4.1,0.1,2.6,0.9,0.9,1.1,1
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,59,3,203.2,83.99,52.8,67.7,1083,70,67,85,16,77.2,8.1,5.3,2.3,0,2.3,0.9,0.6,2.8,1.1
"Sam Lalor",RIC,MID/FWD,"Xing’s Brother",19,19,2,92.9,92.07,64.6,67.6,541,65.4,65.3,48,8,75,9.9,6.4,3.8,0.1,2.5,0.8,1.4,1.1,0.5
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,289,14,232.3,79.07,78,67.2,1209,54.8,58,35,18,85.4,9.4,7.5,4.2,0,2.1,0.4,0.4,0.6,0.2
"Jaxon Prior",ESS,DEF/MID,"Free Agent",25,79,7,333.2,44.46,64.6,67.2,1143,61.4,63.7,84,17,83.6,11.8,4.8,5,0,1.9,0.8,0.4,0,0.2
"Hugh McCluggage",BRL,MID,"Jags to riches",28,220,10,30.0,97.67,102.4,67.1,738,55.8,51.3,38,11,65.4,9,7.7,3.6,0,3.1,0.5,1,0.5,0.5
"Braeden Campbell",SYD,FWD,"Free Agent",24,95,6,,26.95,56.2,67,67,67,67,67,1,76,9,11,4,0,1,1,2,1,1
"Jacob Hopper",RIC,MID,"Free Agent",29,177,11,151.4,59.10,83.1,66.8,802,71,72,72,12,74,9.7,11.8,2.3,0,2.6,1.3,1.5,0,0.3
"Andrew McGrath",ESS,DEF,uFlorent,28,195,10,89.7,84.54,86.7,66.6,999,55.6,56,60,15,78.7,9.3,9.3,3.9,0,2,0.5,0.4,0.1,0
"Corey Wagner",FRE,MID,"Free Agent",29,69,8,,22.16,65.6,66.6,799,60.8,66.3,69,12,75.8,11.3,6.8,3.6,0,2.3,0.3,0.5,0,0.3
"Jake Lever",MEL,DEF,"Free Agent",30,203,12,,34.20,56.1,66.6,1133,55.8,56.7,56,17,95.3,10.5,4.8,7.3,0,1.5,1.1,1.1,0,0
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,157,11,133.4,86.87,79.2,66.4,1129,54,35.7,2,17,81.5,8.9,4.3,5.5,1.5,1.4,1.7,1.2,1.3,1.4
"Jack Carroll",STK,DEF/MID,"Free Agent",23,36,6,304.6,41.31,45.4,66.4,797,65.6,73.3,72,12,79,10.3,5.1,6.1,0,1.9,0.4,0.4,0,0.2
"Jarrod Witts",GCS,RUC,GuldenEye,33,217,15,122.9,76.06,87.5,66.3,796,49.8,35.7,36,12,67,5.5,5.1,1.5,30.1,1.9,1.3,1.7,0.2,0.1
"Mitch Lewis",HAW,FWD,"Heartbreak Jake & da Subs",27,96,10,315.1,50.62,62.5,66.3,1194,65.2,82,90,18,80.8,8.4,4.3,5.4,0.1,1.6,1.1,0.8,1.7,1.2
"Connor O'Sullivan",GEE,DEF,"Free Agent",21,44,3,209.5,76.06,61.3,66.2,1191,60.2,61.3,64,18,91.9,9.7,5.9,6.8,0,1.6,1.3,1.1,0.1,0.1
"Daniel Curtin",ADE,MID,"Jags to riches",21,43,3,120.5,90.70,76.5,66.1,727,69.4,71.3,64,11,80.8,9.5,4.6,4.1,0,3.9,0.7,0.5,0.2,0.4
"Nathan O'Driscoll",FRE,MID,"Free Agent",24,49,6,260.9,57.87,67.1,66.1,727,61.8,63,65,11,78.1,7.8,10.9,3.5,0,2.2,0.7,0.2,0.2,0.2
"Jordan Ridley",ESS,DEF,"Heartbreak Jake & da Subs",27,110,10,198.2,83.58,76.8,66,396,58,65.7,52,6,65.2,11.8,4.2,7,0.2,0.7,0.3,0.7,0,0
"Ben Keays",ADE,FWD,"Houston we have a problem",29,179,11,141.0,78.39,78,65.9,1187,71.6,77.3,69,18,86.2,8.4,6.7,2.8,0,3.1,0.8,0.9,1.3,0.4
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",27,115,9,41.6,93.84,90.2,65.9,988,61.8,59.7,42,15,73.7,6.1,6.6,3.2,18.4,1.6,1.1,2,0.7,0.6
"Zac Williams",CAR,DEF/FWD,"Free Agent",31,183,14,273.2,37.48,62.5,65.9,593,69.8,57.3,72,9,71.3,11.1,6.3,2.9,0,2.9,0.7,0.9,0.2,0.3
"Kyle Langford",ESS,MID/FWD,"Free Agent",29,177,12,282.3,58.55,67.3,65.8,987,66.4,49.3,38,15,85.3,9.5,6.6,5.3,0.1,2,0.7,0.9,0.3,0.6
"Darcy Fogarty",ADE,FWD,"Free Agent",26,138,9,,34.34,60.1,65.7,788,77.2,80,94,12,79.1,8,3.8,4.8,0,2.3,0.8,1.1,2.1,0.8
"Harry Himmelberg",GWS,DEF,"Free Agent",30,219,11,190.8,74.83,78.1,65.6,1181,76.4,80.3,67,18,86.7,10.1,7.3,5.8,0,1.2,0.4,0.8,0.1,0.1
"Sam Clohesy",GCS,MID,"Free Agent",23,43,3,289.5,42.54,65.7,65.6,590,55.8,66.7,75,9,73.4,9,7.1,4.7,0,2.7,0.6,0.9,0.2,0.4
"Ryan Maric",WCE,DEF/MID,"Free Agent",21,61,4,160.1,63.06,76.3,65.5,655,61,56.7,56,10,79.5,9.9,7.8,4,0,2.1,0.8,0.6,0.1,0.2
"Charlie Cameron",BRL,FWD,"Free Agent",32,272,13,,47.06,53.3,65.4,1178,51.8,53,55,18,79.1,9.3,2.2,3.6,0,2.5,1.1,0.8,2.1,0.8
"Rhyan Mansell",RIC,FWD,"Scissorlift Victims Unit",26,78,6,,38.30,58.9,65.2,326,65.2,54.7,56,5,75.2,8.6,3,4.6,0,3,0.4,0.8,1.4,1.2
"Xavier Duursma",ESS,MID,"Scissorlift Victims Unit",26,128,8,184.2,71.27,78.6,65.2,1174,61.4,55.3,40,18,77.8,7.7,8.3,4.9,0,2,1.2,0.4,0.4,0.2
"Flynn Riley",CAR,RUC,"Free Agent",22,1,1,,24.08,46.3,65,65,65,65,65,1,62,4,2,1,17,5,3,0,1,0
"Patrick Voss",FRE,FWD,"Free Agent",23,44,5,,48.70,54,65,1105,60.4,59.7,64,17,86.6,7.6,3.8,4.1,0,3.1,1.3,1.6,1.9,1.6
"Harris Andrews",BRL,DEF,"Free Agent",29,254,12,240.7,45.83,63.5,64.8,972,72.2,74,92,15,94.6,9.4,5.3,7.4,0,1.2,0.5,0.5,0,0
"Jack Silvagni",STK,DEF,"Free Agent",28,146,11,265.7,54.58,64.8,64.8,1166,63.8,59,64,18,92.8,9.7,5.2,6.2,0,2.1,0.9,1.4,0.3,0.2
"Kai Lohmann",BRL,FWD,"Xing’s Brother",23,71,5,313.4,47.88,56.2,64.8,1167,77.4,92,119,18,78.2,7.7,4.4,3.8,0,2.9,0.7,1.2,2,1
"Jacob van Rooyen",MEL,FWD,"Prince McAndrew",23,75,5,,65.66,58.3,64.4,1159,85,103.3,62,18,83.3,7,4.9,4.8,1.4,1.2,0.6,0.3,2.1,1.1
"Steele Sidebottom",COL,MID,"Scissorlift Victims Unit",35,370,18,216.3,52.39,77.2,64.2,1027,74.2,70,64,16,78.9,8.8,7.6,4.8,0,2.1,0.3,0.4,0.2,0.1
"Shannon Neale",GEE,FWD,"Kids can call you Bont-ju",23,63,6,236.6,65.53,62.6,64.1,1153,64.4,53,44,18,89.6,6.3,4.1,4.2,5.2,2.6,0.7,1.1,1.7,0.9
"Beau Addinsall",GCS,MID,uFlorent,19,5,1,,52.53,55.6,64,320,64,67.3,50,5,65.4,6.6,12,3.4,0,2.6,0.8,0.4,0,0
"James Trezise",RIC,DEF/MID,"Free Agent",24,38,4,,51.03,52.5,64,896,61,49.7,26,14,79.5,7.9,8.2,4.6,0,2.6,0.9,0.6,0.1,0.1
"Lachie Jaques",WBD,DEF,"Prince McAndrew",20,8,2,258.7,56.36,52.9,64,512,50,45.7,44,8,76.3,10.4,5.1,4.5,0,2.4,1,0.5,0,0.1
"Rory Lobb",WBD,DEF,"Jags to riches",33,214,13,,36.53,55.2,64,960,66.8,89,69,15,85.7,7.5,3.3,4.1,10.1,2.9,0.8,0.7,0.3,0.3
"Jake Stringer",GWS,FWD,"Free Agent",32,245,14,,33.24,57.2,63.9,1151,61,75.7,83,18,84.6,9.1,3,3.9,0,1.7,0.8,0.9,2,1.9
"Sam Wicks",SYD,DEF,"Free Agent",26,102,8,,14.50,52.5,63.7,955,67,66.7,61,15,81,9.7,7.7,3.8,0,2.5,0.5,1.1,0.1,0.2
"Luke McDonald",NTH,DEF,"Free Agent",31,235,13,,24.49,60.3,63.5,1079,57.6,52.3,28,17,85.3,10.1,5.5,5.5,0,1.9,0.7,0.9,0.1,0
