name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Lachie Ash",GWS,DEF,"Xing’s Brother",25,141,7,23.3,99.18,101.2,104.8,1676,102.2,89,87,16,82.3,19.3,10.4,7.5,0,1.2,0.6,0.7,0.1,0.1
"Brodie Grundy",SYD,RUC,"Heartbreak Jake & da Subs",32,257,14,32.0,98.91,103.9,104.3,1564,92.6,102.3,130,15,80.5,7.2,13,2.3,35.6,4.1,2.1,2.7,0.5,0.4
"Max Holmes",GEE,MID,"Kids can call you Bont-ju",23,118,6,17.7,99.04,103.4,103.5,1656,101.6,103.3,105,16,80,17.3,11.9,5,0,3.2,0.8,0.9,0.3,0.3
"Will Ashcroft",BRL,MID,"Scissorlift Victims Unit",22,74,4,17.5,98.77,101.9,102.9,1646,117,135.3,120,16,82.9,16.3,11.2,5,0,3.6,1,0.7,0.4,0.7
"Marcus Bontempelli",WBD,MID,"Kids can call you Bont-ju",30,274,13,10.0,99.32,112.5,102.6,1641,96.8,96.3,63,16,83.8,13.2,13.7,3.9,0.3,4.4,0.8,0.8,1.3,0.4
"Noah Anderson",GCS,MID,"Houston we have a problem",25,144,7,17.0,99.04,102.5,102.5,1537,113,116.3,86,15,85.7,17.3,11,5.1,0,3.3,0.7,1.1,0.3,0.7
"Lachie Neale",BRL,MID,"Lachie’s Flesh Clarrynet",33,310,15,81.7,98.50,93,102,1632,93.8,93.3,88,16,82.9,14.2,15.9,5.4,0,2.4,1,0.3,0.3,0.3
"Archie Roberts",ESS,DEF/MID,"The Forrie Crystals",20,41,3,44.8,97.81,91.6,101.7,1424,80.8,65.7,44,14,81.4,21,9.1,6.2,0,1.1,0.6,1.3,0.1,0.1
"Ed Richards",WBD,MID,"Naughty Dog Entertainment",27,163,9,36.6,99.04,97.5,101.2,1518,102,103.7,98,15,79.6,17,8.4,4.1,0,4.9,0.9,1.3,0.7,0.2
"Clayton Oliver",GWS,MID,"Lachie’s Flesh Clarrynet",28,221,11,68.9,98.22,91.5,100.9,1614,103.4,108,98,16,81.6,11.4,20.3,2.9,0,5.1,1.3,2,0.2,0.3
"Errol Gulden",SYD,MID,GuldenEye,23,107,6,9.8,98.77,108.8,100.5,402,100.5,92,91,4,76.5,14.8,8.3,4,0,7.3,0.3,1.3,0.3,0.8
"John Noble",GCS,DEF,"Kids can call you Bont-ju",29,153,8,86.2,97.67,86,100.4,1607,107.6,93,130,16,83.6,17.4,9.2,7.1,0,1.6,0.8,0.5,0.4,0.1
"Dayne Zorko",BRL,DEF,GuldenEye,37,311,15,85.5,98.08,93.9,100.3,702,87.8,76,76,7,74.3,19.4,5,7.3,0,1.9,1,0,0.3,0
"Callum Wilkie",STK,DEF,"Heartbreak Jake & da Subs",30,171,8,126.2,96.99,82,99.3,1588,97.8,100.7,101,16,94.8,16.3,6.9,9.8,0,1.9,0.8,0.4,0,0.1
"Lachie Whitfield",GWS,DEF,"Naughty Dog Entertainment",31,272,14,28.4,99.04,104.2,99.3,1489,95.2,83.7,67,15,77.8,17.3,11.5,5.9,0,2.1,0.6,0.9,0,0
"Jack Sinclair",STK,DEF,"The Forrie Crystals",31,225,12,36.0,97.81,100,99.1,1486,82,66.7,2,15,78.8,19.1,8.1,6.3,0,1.6,0.4,0.3,0.1,0.1
"Finn Callaghan",GWS,MID,"JD Vyvance",23,87,5,21.1,98.91,102.2,98.3,1573,104.8,106.3,96,16,81,13.9,15.3,3.1,0,4.1,1.1,1.2,0.4,0.1
"Josh Daicos",COL,DEF,iWalshMyslfwthATonInMyMid,27,167,10,35.4,99.18,96.5,97.5,1560,98.6,103.7,84,16,83.3,16.1,10.7,6.3,0,2.4,0.7,0.6,0.1,0.3
"Sam Walsh",CAR,MID,iWalshMyslfwthATonInMyMid,26,149,8,32.7,99.04,96.7,96.4,1542,93.4,94.7,69,16,78.6,11.4,16.7,4,0,4.5,1,1.4,0.3,0.5
"Kysaiah Pickett",MEL,MID/FWD,uFlorent,25,142,7,37.2,98.91,90.8,96.3,1541,94.4,97.3,104,16,84.1,16.6,6,3,0,4.8,1.6,1.4,1.4,0.8
"Andrew Brayshaw",FRE,MID,"The Forrie Crystals",26,186,9,20.1,99.04,103.6,96.1,1537,107.4,121,100,16,78.6,11.6,13.2,3.4,0,6.2,1.2,1.1,0.3,0.3
"Tristan Xerri",NTH,RUC,"Jags to riches",27,88,9,13.4,99.04,107.3,96,1152,84,86,56,12,74.4,7.1,10.8,2.8,20.3,6.1,3.5,1.8,0.3,0.2
"Luke Parker",NTH,DEF/MID,"Heartbreak Jake & da Subs",33,331,16,217.4,95.90,78.1,95.3,1525,100.6,107.7,96,16,87.2,15.9,9.8,6.9,0,2,1.1,0.8,0.1,0
"Jason Horne-Francis",PTA,MID/FWD,uFlorent,23,96,5,39.5,98.63,89.4,95.2,1523,102.6,108.7,94,16,80.4,15.6,7.3,5.1,0,3.4,2.2,2,1.3,0.9
"Bailey Dale",WBD,DEF,"Naughty Dog Entertainment",29,194,12,56.6,98.08,92.2,94.1,1506,104.8,102.7,138,16,83.2,20,6.8,4.5,0,1.7,0.6,0.4,0.1,0.3
"Luke Davies-Uniacke",NTH,MID,"Prince McAndrew",27,146,9,58.6,97.95,91.2,93.2,1491,87,94.7,100,16,82,12.1,13.3,4.2,0,5,1.5,1.9,0.3,0.3
"Rory Laird",ADE,DEF,"Heartbreak Jake & da Subs",32,283,15,90.9,98.08,91.1,93.2,1305,100.8,95.3,106,14,80.4,14.1,10.6,7,0,2.5,0.8,0.7,0,0
"Brad Hill",STK,D/M/F,uFlorent,32,293,15,226.2,93.84,72,92.7,1483,105,113.7,159,16,85.2,15.9,8.5,6.7,0,1.5,0.4,0.6,0.5,0.1
"Caleb Daniel",NTH,DEF,"Prince McAndrew",29,231,12,148.6,96.31,84.2,92.6,1481,101.4,121,71,16,85,16,9.4,5.7,0,2.4,0.6,0.5,0,0.1
"Nic Newman",CAR,DEF,"Prince McAndrew",33,147,12,150.7,95.62,84.2,92.4,1201,98.8,100.3,88,13,83.2,17.2,5.4,7.3,0,2.3,0.8,0.8,0.1,0.1
"Sam Berry",ADE,MID,"Kids can call you Bont-ju",24,92,6,279.2,92.20,62.4,92.4,1478,92.8,90.7,79,16,72.1,10.9,11.6,2.6,0.1,7.6,1.2,1.3,0.1,0.4
"Jack Steele",MEL,MID,uFlorent,30,218,12,61.8,98.77,96.7,92.2,1475,79,77.3,91,16,76.8,9.9,13.9,3.1,0,6.2,1.1,0.6,0.2,0.1
"Wayne Milera",ADE,DEF,"Jags to riches",28,137,11,239.0,94.66,72,92.1,1290,89,85.3,94,14,80.9,16.4,9.6,5.4,0,2.3,0.5,1,0.1,0
"Jayden Short",RIC,DEF,"Scissorlift Victims Unit",30,205,12,123.6,97.13,86.1,91.9,1379,75.6,73.7,59,15,81.9,18.5,5.6,7.1,0,1.1,0.8,0.7,0.1,0.3
"Matthew Kennedy",WBD,MID,"Prince McAndrew",29,157,11,81.2,97.95,91.7,91.9,1471,90.6,95.3,63,16,75.4,13,12.2,4.1,0.1,4.9,0.7,1.9,0.2,0.4
"Sam Flanders",STK,MID/FWD,"Scissorlift Victims Unit",24,101,7,26.7,92.07,96.9,91.9,1103,90.8,87.3,36,12,74.9,12.8,10.4,5.6,0,3.8,1.3,0.3,0.1,0.3
"Zac Bailey",BRL,MID/FWD,"Naughty Dog Entertainment",26,181,9,63.7,97.40,81.2,90.6,1359,97.2,100.3,99,15,83.7,13.5,7.3,5.3,0,3,0.8,1.1,1.5,0.9
"Blake Acres",CAR,MID,"The Forrie Crystals",30,191,13,253.1,76.61,76.1,90,360,90,95,85,4,83.5,12.5,9.5,7.5,0,2.5,0.3,0,0,0.8
"Jack Crisp",COL,MID,uFlorent,32,290,15,169.4,94.80,84.1,90,1440,75.2,78.7,76,16,79.1,11,11.4,5.5,0,4.2,0.9,0.6,0.3,0.3
"Christian Petracca",GCS,MID/FWD,iWalshMyslfwthATonInMyMid,30,226,12,40.8,98.91,90.4,89.9,1259,72.4,73.7,84,14,81.6,12,13.3,3.4,0,2.5,0.9,0.9,1.4,0.8
"Jai Newcombe",HAW,MID,uFlorent,24,118,6,59.3,97.95,89.1,89.9,1439,96.8,95,79,16,80.1,12.3,14.6,3,0.1,3.8,2.6,1.8,0.4,0.3
"Tim Taranto",RIC,MID,"Naughty Dog Entertainment",28,187,10,65.1,98.36,94.3,89.9,1258,96.6,91.3,96,14,80.3,10.3,13.5,3.1,0,4.6,1.4,0.7,0.7,0.8
"Patrick Cripps",CAR,MID,"Kids can call you Bont-ju",31,246,13,87.6,97.81,90.1,89.7,1435,92.8,97,89,16,81.6,10,16.7,2.6,0.1,4.8,1.9,2.5,0.6,0.9
"Darcy Wilmot",BRL,DEF,"Kids can call you Bont-ju",22,99,5,78.3,97.13,82.4,89.6,1434,94.8,82,82,16,85,17.4,5.5,7.1,0,1.7,0.6,0.8,0.1,0.1
"George Hewett",CAR,MID,"Naughty Dog Entertainment",30,214,13,73.2,98.22,96.1,89.6,1075,103,110.7,114,12,73.7,10.1,12.7,4.1,0,4.5,1.4,0.9,0.8,0.6
"Callum Mills",SYD,DEF,"Naughty Dog Entertainment",29,189,11,82.5,96.72,82,89.4,1341,96.8,104,102,15,79.1,12.3,12.2,6.1,0,2.5,0.6,0.3,0,0.1
"Josh Dunkley",BRL,MID,GuldenEye,29,210,11,23.9,98.36,106.4,89.3,1429,97.4,112.3,115,16,78.9,9.9,10.4,4.3,0,6.6,0.6,0.8,0.1,0.4
"Tom Liberatore",WBD,MID,"Naughty Dog Entertainment",34,263,16,91.9,96.99,95,89.3,536,89.6,72.7,68,6,68.5,12.2,11.5,3.3,0,5,0.3,0.5,0.2,0
"Caleb Serong",FRE,MID,iWalshMyslfwthATonInMyMid,25,140,7,26.7,98.77,99,89.2,1160,85.2,78,102,13,78,13.5,11.2,2.3,0,4.3,0.8,0.6,0.5,0.2
"Chad Warner",SYD,MID/FWD,uFlorent,25,124,7,49.4,98.77,92.5,89.1,1425,111.2,108.7,98,16,78.3,13.8,9.1,3,0,3.4,0.9,1.2,1.4,1.1
"Bodhi Uwland",GCS,DEF,"Naughty Dog Entertainment",22,65,5,240.3,93.30,65.9,88.8,1420,83,90,104,16,86.3,15.7,8.7,6.3,0,1.4,1.1,0.6,0.1,0.1
"Dan Houston",COL,DEF/MID,"Houston we have a problem",29,205,11,125.8,96.17,74.1,88.7,1419,81,84.3,67,16,80.5,14.3,8.3,6.8,0,2.2,0.4,0.5,0.1,0.5
"Tom Sparrow",MEL,MID/FWD,"Prince McAndrew",26,133,8,278.2,93.16,63.6,88.7,1419,90.4,93,97,16,73.9,12.1,9.6,2.7,0,6.1,1.1,1,0.4,0.6
"Matt Rowell",GCS,MID,"Lachie’s Flesh Clarrynet",25,121,7,35.0,98.50,100.2,88.3,971,87.8,88,82,11,81.5,11.5,12.5,2.1,0,5.8,1.9,1.5,0.3,0.3
"Touk Miller",GCS,MID,"JD Vyvance",30,230,12,92.2,97.40,88.7,88.3,1412,88.2,88.7,111,16,82.1,10.3,14.4,3.8,0,4.1,0.5,0.8,0.4,0.3
"Hugo Garcia",STK,MID,"Heartbreak Jake & da Subs",21,41,3,195.3,93.57,73.6,88.1,1409,102,109.3,115,16,74.3,10.6,12.4,2.7,0,5.3,1.1,0.7,0.4,0.4
"Karl Amon",HAW,DEF,"Heartbreak Jake & da Subs",30,209,13,103.9,96.85,87,87.9,1230,83.8,88.7,67,14,81.7,16.5,6.8,5.9,0,1.9,0.2,0.4,0,0.4
"Tom McCarthy",WCE,DEF,"Houston we have a problem",25,25,2,62.1,97.26,85.9,87.4,1311,95.8,93.3,79,15,79.7,16.7,5.8,6.1,0,1.9,0.4,0.3,0.1,0.1
"James Sicily",HAW,DEF,"Lachie’s Flesh Clarrynet",31,194,13,150.8,96.03,79.1,87,1305,87,70.7,63,15,90.8,14.1,7.5,7.6,0,2.1,1.1,0.9,0,0
"Noah Mraz",HAW,DEF,"Free Agent",20,1,2,,6.84,52.6,87,87,87,87,87,1,80,12,4,12,1,2,1,1,0,0
"Jarman Impey",HAW,DEF,"Xing’s Brother",30,235,13,194.6,94.12,79.6,86.9,1217,75.8,67.7,26,14,77.6,14.6,7.9,7.2,0,1.6,0.4,0.6,0.1,0
"Toby Greene",GWS,MID/FWD,"Prince McAndrew",32,277,15,122.4,96.58,82.6,86.7,1387,96.4,96.3,123,16,82.6,14.6,6.7,3.7,0,2.7,1.2,1.7,1.7,1.4
"Lachlan McAndrew",ADE,RUC,"Prince McAndrew",26,18,6,184.3,93.57,75.6,86.5,1384,95.4,87.3,96,16,71.8,5.7,6.3,2.4,31.9,4.9,1.6,1.7,0.3,0.1
"Gryan Miers",GEE,MID/FWD,"Xing’s Brother",27,164,9,44.8,98.36,93.2,86.4,778,71.8,81.7,83,9,79.1,12.9,9.9,5.7,0,2.7,1,0.3,0,0.3
"Josh Worrell",ADE,DEF,iWalshMyslfwthATonInMyMid,25,70,7,134.4,95.35,76.1,86.1,1292,84.8,82.7,83,15,88.2,15.1,8.2,6.2,0,1.9,1.1,0.9,0,0
"Max Hall",STK,MID/FWD,"Prince McAndrew",24,39,3,143.1,94.94,68.9,86.1,1378,97.8,101.3,152,16,81.3,10.6,10.6,4.6,0,3.4,0.9,0.7,1.1,0.7
"Oliver Francou",WCE,MID,"The Forrie Crystals",20,1,1,,57.59,67.7,86,86,86,86,86,1,61,8,10,2,0,9,2,1,0,1
"Jake Bowey",MEL,DEF,"Prince McAndrew",23,92,6,156.3,94.80,75.5,85.9,687,80.6,85,81,8,81.1,17.1,6.6,4.1,0,2.3,0.4,0.3,0,0.3
"Shai Bolton",FRE,MID/FWD,uFlorent,27,174,10,118.6,96.85,73.5,85.1,1362,84.2,84.3,82,16,81.4,12.3,11.6,3,0,3.4,0.6,1.3,0.9,0.6
"Jack Ginnivan",HAW,FWD,"Naughty Dog Entertainment",23,106,6,127.6,96.31,75.8,84.9,1358,89.2,88.3,80,16,81.8,12.7,7,5.7,0,2.6,0.8,0.6,0.9,0.8
"Will Day",HAW,MID,"Jags to riches",25,81,7,124.3,95.49,77.3,84.8,424,84.8,81.7,66,5,68,11.6,10.6,3.6,0,4.6,1.6,2,0.6,0.4
"Ryley Sanders",WBD,MID/FWD,"The Forrie Crystals",21,50,3,100.4,95.49,72.4,84.7,1270,80,72.7,82,15,80.9,9.5,15.5,3.5,0,3.7,1,0.8,0.2,0.3
"Justin McInerney",SYD,MID/FWD,"Heartbreak Jake & da Subs",25,122,8,103.3,92.75,79.6,84.6,1100,69.8,53.7,65,13,78,9.8,13.6,4.2,0,2.5,1.3,1.1,1.1,0.9
"Tim English",WBD,RUC,"Scissorlift Victims Unit",28,165,10,10.5,99.04,110.5,84.6,931,78.4,73,53,11,75.2,7.9,6.7,4.4,23.2,2.5,1.7,1.2,0.5,0.1
"Nick Blakey",SYD,DEF,"Scissorlift Victims Unit",26,167,8,58.6,97.26,87.4,84.5,1352,87.2,81.3,90,16,82.8,17,8.6,3.8,0,1.5,1.2,1.3,0.3,0.2
"Will Setterfield",ESS,MID,"Jags to riches",28,90,10,234.5,90.42,70.1,84.3,506,84,75.7,27,6,80,13.3,8.7,4.2,0,3.8,0.8,1.3,0.3,0.3
"Connor Macdonald",HAW,FWD,"Lachie’s Flesh Clarrynet",23,106,5,95.0,95.49,73.5,84.1,1345,83.4,77.7,66,16,78.5,12.6,8.2,4.4,0,3.1,0.6,0.7,0.9,0.6
"Marcus Windhager",STK,DEF/MID,"Heartbreak Jake & da Subs",23,91,5,88.8,96.44,84.3,84,1344,83,97,88,16,81.5,13.6,9.2,4.3,0,3,1.2,0.8,0.2,0.1
"Tanner Bruhn",GEE,DEF/MID,"Lachie’s Flesh Clarrynet",24,81,6,154.7,94.80,68.1,83.9,1258,73.2,75.7,85,15,70.1,12.9,8.7,4.6,0,3.5,0.9,0.5,0,0.4
"Murphy Reid",FRE,FWD,"Kids can call you Bont-ju",19,40,2,108.1,96.44,66.2,83.8,1341,85.2,85.3,77,16,81.8,12.8,11.2,3.6,0,2.1,0.7,0.6,0.7,1.1
"Bailey Williams",WBD,DEF/MID,"Naughty Dog Entertainment",28,184,11,184.6,88.10,76.4,83.7,837,73.6,52.3,29,10,81.2,11.9,8,6.5,0,2.3,1,0.5,0.5,0.8
"Jordan de Goey",COL,MID/FWD,"JD Vyvance",30,197,12,157.1,95.21,68.8,83.6,1254,99.8,93.7,62,15,77.1,12,8.5,5.1,0,2.3,0.7,0.6,1.1,0.7
"Luke Ryan",FRE,DEF,GuldenEye,30,194,10,116.2,95.76,84.4,83.5,1253,82.8,78.7,66,15,87,16.3,4.4,7.3,0,1.6,0.5,1.1,0,0.1
"Kane Farrell",PTA,DEF,"The Forrie Crystals",27,126,9,152.2,91.11,79.4,83.3,1000,78.8,71,88,12,78.7,16.4,3.3,6.6,0,2.1,0.5,0.8,0.2,0.3
"Jack Ross",RIC,MID/FWD,"Naughty Dog Entertainment",25,107,8,160.0,94.80,72.5,83.2,1165,74.4,60,28,14,76.5,7.6,14.6,3.7,0,4.7,1.6,0.9,0.3,0.5
"Scott Pendlebury",COL,MID,"Lachie’s Flesh Clarrynet",38,436,21,222.6,88.37,77.2,83.1,914,78.4,81,72,11,72,10.3,13.9,4.5,0,2.5,0.6,0.5,0.3,0.1
"Darcy Parish",ESS,MID,"Naughty Dog Entertainment",28,178,11,106.5,94.80,76.7,82.8,1077,85.6,66.7,42,13,74.7,12.4,12.7,3.7,0,2.6,0.9,1.2,0.2,0.4
"Bailey J. Williams",WCE,RUC/FWD,"Kids can call you Bont-ju",26,100,8,,91.38,56.8,82.6,991,77.2,82.3,88,12,76.8,7.9,5.7,2.3,26.4,2.8,2,1.2,0.7,0.5
"Jase Burgoyne",PTA,DEF/MID,"Houston we have a problem",22,72,5,120.5,94.94,78.5,82.5,1320,87.2,85,82,16,82.6,12.4,8.1,4.9,0,3.1,0.8,0.4,0.3,0.3
"Darcy Wilson",STK,MID/FWD,"Houston we have a problem",20,56,3,132.1,93.98,70.3,82.3,1234,96,92,96,15,83.1,11,10.4,4.6,0,2.3,0.9,0.7,1,0.9
"Izak Rankine",ADE,MID/FWD,"Jags to riches",26,118,8,42.3,98.22,87.5,82.2,1069,79.2,74.3,91,13,77.5,12.5,7.5,3.6,0,3.7,1.1,1.2,0.9,0.9
"Darcy Cameron",COL,RUC,"Prince McAndrew",30,135,10,47.2,98.50,99.8,81.9,1228,75.6,66,68,15,78.7,8.5,7.9,3.7,19.5,2.7,2.1,1.1,0.1,0.2
"Lawson Humphries",GEE,DEF,"Kids can call you Bont-ju",23,51,3,116.1,95.35,74,81.9,1229,83.2,71.3,50,15,80.4,14.5,5.7,5.7,0,2.3,0.7,0.3,0.2,0.1
"Jordan Clark",FRE,DEF,"JD Vyvance",25,142,8,38.5,98.50,93.4,81.4,1303,79.6,81.3,84,16,82.9,14.7,7.6,5,0,2.1,0.6,0.8,0.1,0
"James Peatling",ADE,MID,"Lachie’s Flesh Clarrynet",25,84,6,166.4,91.79,77.2,81.3,1301,74.6,63.7,90,16,72.1,11.6,8.3,3.1,0,4.9,1.4,0.7,0.3,0.3
"Tim Kelly",WCE,MID/FWD,"Heartbreak Jake & da Subs",31,178,9,202.6,92.89,72.9,81.2,1137,82,83.3,67,14,75.2,11.6,12,3.6,0,3.1,0.9,0.7,0.1,0.3
"Josh Battle",HAW,DEF,"The Forrie Crystals",27,164,10,208.8,91.38,71.8,80.9,1214,70.2,71.3,90,15,96,13.9,6.7,6.9,0,1.6,0.7,0.7,0,0.2
"Connor Rozee",PTA,DEF/MID,"Lachie’s Flesh Clarrynet",26,152,8,14.0,96.44,102.7,80.5,161,80.5,80.5,72,2,67.5,12.5,10,4.5,0,3,0.5,1,0,0
"Josh Ward",HAW,MID,"Jags to riches",22,83,5,125.2,92.61,77,80.4,1287,85.6,83,110,16,77.2,10.4,11.9,4.2,0,3.3,0.6,0.6,0.1,0.2
"Nick Madden",GWS,RUC,"The Forrie Crystals",22,6,4,232.3,67.72,67,80.3,241,80.3,80.3,63,3,66.7,3.3,9.3,2,28.7,4.3,2,1,0,0.7
"Brayden Maynard",COL,DEF,"Scissorlift Victims Unit",29,243,12,283.1,84.54,67,80.1,1121,70.2,71,81,14,79.1,13.7,4.9,5.4,0,3.7,0.8,1.1,0.1,0.1
"Rhys Stanley",GEE,RUC,"Free Agent",35,230,18,,21.20,62.7,80,80,80,80,80,1,66,8,9,3,17,3,0,0,0,0
"Willem Drew",PTA,MID,"The Forrie Crystals",27,146,10,184.5,90.01,78.3,79.8,1276,74.6,77.7,54,16,81.1,10.1,8.4,2.9,0,6.1,1.4,0.8,0.1,0.1
"Ed Langdon",MEL,D/M/F,"Naughty Dog Entertainment",30,218,12,180.0,92.75,74.2,79.7,1275,78.2,85,87,16,89.6,11.1,9.1,6.2,0,1.8,0.3,0.5,0.5,0.4
"Jordon Sweet",PTA,RUC,"Naughty Dog Entertainment",28,62,8,154.2,93.30,78.3,79.6,1194,86,80.7,71,15,80,6.7,6.1,2.5,30.9,2.5,1.7,2.1,0.5,0.7
"Adam Cerra",CAR,MID,"JD Vyvance",26,161,9,78.4,94.66,91.7,79.4,1032,83.2,82.7,91,13,73.8,11.3,8.8,5.1,0,3.2,1,0.8,0.2,0.2
"Riley Bice",SYD,DEF,"JD Vyvance",25,31,2,240.5,88.51,65.5,79.2,1188,82.2,79,81,15,81,12.3,9.6,5.4,0,1.7,0.7,0.5,0.1,0.1
"Elijah Tsatas",ESS,MID,"Prince McAndrew",21,22,4,277.4,81.53,64.3,79,474,77.8,80,85,6,69.5,10.5,13.7,4.3,0,1.5,0.5,0.2,0.2,0.2
"Josh Treacy",FRE,FWD,"JD Vyvance",23,96,6,165.6,95.35,68.8,78.8,1261,73.2,61.3,75,16,88.2,8.8,4.3,6.7,0,2.5,1.8,1.1,2.3,1.4
"Connor Idun",GWS,DEF,"Houston we have a problem",25,133,8,206.4,88.24,72.7,78.6,1257,90.6,84.3,108,16,99.1,11.5,9.3,6.7,0,1.6,0.4,0.4,0,0
"Levi Ashcroft",BRL,MID,"Scissorlift Victims Unit",19,43,2,68.5,96.03,80,78.4,1254,71.8,82.3,92,16,78.8,12.5,7.7,5.5,0,1.4,0.9,0.3,0.4,0.7
"Massimo D'Ambrosio",HAW,MID,"Jags to riches",23,82,5,179.4,90.42,75.9,78.4,1255,81.4,67.3,56,16,81.8,13,6.6,4.7,0,2.8,0.5,0.5,0.3,0.4
"Oliver Florent",CAR,DEF/MID,uFlorent,27,200,10,215.6,90.01,71,78.4,1254,64,66,75,16,83.2,14.5,7,4.7,0,2,0.4,0.7,0.1,0.1
"Jagga Smith",CAR,MID,"Jags to riches",20,16,2,67.9,95.90,69.2,78.3,1253,79.2,83,100,16,75.4,10.1,14.1,3.1,0,2.5,1.1,0.7,0.3,0.3
"Toby Nankervis",RIC,RUC,iWalshMyslfwthATonInMyMid,31,184,13,117.7,93.16,89.1,78,390,78,75,102,5,68.8,6.4,9.2,1.4,21,4.2,1.2,1,0,0.2
"Jeremy Cameron",GEE,FWD,GuldenEye,33,295,15,111.3,97.13,83,77.9,1168,47.2,40.3,13,15,90.4,11,2.9,6.3,0.1,1,0.5,0.6,2.6,1.9
"Willem Duursma",WCE,MID,iWalshMyslfwthATonInMyMid,19,15,1,114.8,94.53,68.4,77.9,1168,74.8,63.3,59,15,76.4,10.6,7.5,4.4,0,3.2,0.9,0.3,0.7,0.5
"Mark Keane",ADE,DEF,"Free Agent",26,59,8,,64.43,58.3,77.7,233,77.7,77.7,68,3,90,13.7,5.3,6,0,2,1,0.3,0,0
"Liam Duggan",WCE,DEF,uFlorent,29,216,12,160.7,87.82,83.2,77.3,1236,73,72.7,101,16,79.5,13.8,5.5,5.9,0,2,0.6,0.6,0,0.3
"Darcy Byrne-Jones",PTA,DEF/FWD,"Jags to riches",30,237,13,,77.29,55.7,77.2,1235,89,97,109,16,78.9,12.6,7.1,5.3,0,2,0.6,0.2,0.3,0.1
"Tom Stewart",GEE,DEF,"Scissorlift Victims Unit",33,205,10,143.9,94.53,80.3,77,1078,72.2,67,76,14,81.3,15.4,5.6,4.8,0,1.6,0.9,0.9,0.1,0.1
"Joe Richards",PTA,FWD,"Scissorlift Victims Unit",26,47,4,267.2,87.82,65.1,76.8,1229,81.8,73.3,68,16,80.7,10.6,6.3,4.3,0,4.4,0.6,0.6,0.5,0.6
"Josh Rachele",ADE,MID/FWD,"Jags to riches",23,86,5,103.2,95.49,68.2,76.8,1228,67,61,64,16,80.8,11.9,5.9,3.4,0,2.8,0.8,1.4,1.7,0.9
"Rowan Marshall",STK,RUC,"JD Vyvance",30,171,10,56.0,98.22,98.6,76.7,1150,82.8,85.3,118,15,75.1,8.5,7.6,3.9,13.7,2.4,1.8,1.5,0.5,0.5
"Joe Fonti",GWS,DEF,GuldenEye,21,36,3,296.0,86.32,52.6,76.6,1149,86.2,82.3,72,15,83.4,10.8,7.7,6.9,0,2.6,0.7,1.1,0.1,0
"Joel Jeffrey",GCS,DEF,"Heartbreak Jake & da Subs",24,68,6,183.3,90.29,76,76.5,1147,77.6,85.3,80,15,72.3,13.1,5.9,5.9,0,1.8,0.5,0.5,0.3,0.1
"Karl Worner",FRE,DEF,"Houston we have a problem",24,47,5,,71.14,57.5,76.3,1221,82,92.7,108,16,80.4,11.7,7.6,6.2,0,2.3,0.7,0.8,0,0.1
