name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Ben Ainsworth",CAR,FWD,"Houston we have a problem",28,167,10,245.7,67.72,65.1,70.1,631,74,78.7,91,9,79,9.2,7.3,4.7,0,1.6,0.3,0.2,1.2,0.6
"Dion Prestia",RIC,MID,"Baz’s 8-balls",33,244,16,286.0,63.34,73.5,70.1,491,69,60.3,0,7,65.3,8.6,9.7,3.9,0,3.4,0.4,0.6,0.1,0.1
"Jake Riccardi",GWS,RUC/FWD,GuldenEye,26,96,7,196.0,85.64,69.5,70.1,491,60.2,63.7,69,7,75.4,8.3,4.9,4.7,6.9,1.9,0.6,1.4,1.7,0.6
"Jaspa Fletcher",BRL,DEF,"Baz’s 8-balls",22,78,4,49.5,96.58,86.3,70.1,701,63.6,52,48,10,82.3,11.3,7,5.5,0,1.8,0.5,1.1,0.2,0.1
"Zach Guthrie",GEE,DEF,GuldenEye,27,138,10,192.0,77.84,76.7,69.9,699,74.4,73.7,65,10,76.5,10.4,6.5,5.1,0,2.6,0.9,0.5,0.1,0
"Patrick Retschko",RIC,MID,"Baz’s 8-balls",20,4,2,311.9,62.38,55.6,69.5,278,69.5,71,71,4,88.5,10.5,7,4.5,0,2.8,0.3,0.3,0,0
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,52,3,204.0,87.41,52.8,69.4,625,61.8,60.3,56,9,80,8.9,5.6,2.4,0,2.4,0.9,0.9,2.6,1
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,8,1,146.1,87.55,66.9,69.1,553,74,80.3,84,8,75.3,14.3,6.3,3.8,0,0.9,0.3,0.6,0.1,0
"Shannon Neale",GEE,FWD,"Free Agent",23,55,6,236.3,58.82,62.6,69.1,691,78.2,87.3,88,10,89.9,6.7,4.1,4.4,5.5,2.5,0.9,1,2.2,1
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,7.25,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Luke Trainor",RIC,DEF/MID,"Lachie’s Flesh Clarrynet",20,25,2,224.2,71.00,61.1,69,276,69,58,81,4,81.8,12,6,6,0,1.8,0.5,1.5,0,0
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,281,14,233.4,81.81,78,68.6,686,71.4,67.3,44,10,84.1,9.4,6.6,5.1,0,2.1,0.3,0.4,0.7,0.2
"Jaxon Prior",ESS,DEF/MID,GuldenEye,24,70,7,333.5,50.75,64.6,68.6,549,70,59.7,64,8,81.5,11.6,5.4,4.8,0,2.3,0.9,0.4,0,0
"Nick Coffield",WBD,DEF,"Free Agent",26,66,9,,13.27,52.6,68.5,137,68.5,68.5,69,2,74,12,2.5,8.5,0,1,1,1,0,0
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",28,86,9,65.1,93.02,87.6,68.1,613,66.8,63.3,65,9,55.3,4.8,6.6,2.6,22.9,3.1,1.6,1.8,0.2,0.1
"Will Hayward",CAR,FWD,"Free Agent",27,192,10,278.6,52.26,58.9,68,544,69.6,85.3,107,8,77.5,8.5,6.5,5.5,0,2.4,0.6,0.9,0.8,1
"Caleb Windsor",MEL,DEF/MID,"Kids can call you Bont-ju",20,45,3,139.5,85.77,60.7,67.8,610,65.8,78.7,75,9,73.1,10.6,6.8,1.9,0,3.7,0.7,0.4,0.4,0.2
"Kade Chandler",MEL,FWD,iWalshMyslfwthATonInMyMid,26,88,8,247.8,67.85,67.9,67.8,610,64.6,61.3,70,9,82.1,7.9,7.4,2.3,0,4,0.7,0.8,1.2,0.6
"Heath Chapman",FRE,DEF,"Free Agent",24,74,6,330.6,49.52,58.5,67.7,609,67,61.3,68,9,85.4,11.3,6.3,5.4,0,1.7,0.2,1,0.1,0.1
"Paul Curtis",NTH,FWD,"Jags to riches",23,87,5,158.4,86.05,70.2,67.7,609,81.2,75.3,49,9,79.8,8.1,4.7,3.9,0,3.1,1.7,1.4,1.9,1.2
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,148,11,133.4,82.63,79.2,67.6,541,67,73,111,8,91,9.4,3.8,6.3,0.3,1.4,1.4,1.3,1.4,1.6
"Corey Wagner",FRE,MID,"Free Agent",29,66,8,,31.33,65.6,66.7,600,69.6,69.7,53,9,75.9,11.6,7.3,3.8,0,1.8,0.2,0.6,0,0.3
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",26,109,9,42.0,97.40,90.2,66.7,600,57.2,63.3,63,9,74.6,6,7,3.8,19.2,1.2,1.2,1.6,0.3,0.7
"Tom Blamires",NTH,DEF/MID,"Free Agent",23,8,1,,57.32,65.3,66.5,532,64,65.3,62,8,79.5,10.5,7.6,3.9,0,1.5,0.8,0.4,0.4,0.3
"Bruce Reville",BRL,MID,GuldenEye,25,35,3,,41.86,58.7,66.4,664,66.6,76.3,60,10,73.6,11.4,4.9,4.9,0,1.6,0.3,0.7,0.4,0.7
"Kyle Langford",ESS,MID/FWD,"Free Agent",29,171,12,285.5,63.06,67.3,65.9,593,77.4,70.3,65,9,84.4,9.6,6.2,4.8,0.1,2.2,0.6,0.9,0.4,0.9
"Cam Rayner",BRL,FWD,"Kids can call you Bont-ju",26,177,9,162.5,82.90,70.6,65.7,657,67.2,70,71,10,82.6,8.3,6.6,4.2,0,2.2,0.8,0.9,1.1,1.5
"Jayden Laverde",GWS,DEF,"Free Agent",30,154,12,,34.34,64.7,65.7,591,61.2,50.7,91,9,88.7,10,5.7,7.1,0,1.6,0.4,1.2,0,0
"Angus Anderson",COL,MID,"Baz’s 8-balls",22,6,1,317.9,65.94,56.3,65.5,393,60.2,52,66,6,65,8.8,5.7,2.8,0,3.7,0.8,1,1,0.7
"Mason Wood",STK,MID/FWD,"Houston we have a problem",32,165,14,250.9,64.71,69.8,65.4,589,65,73,56,9,81,9.2,5.9,4.8,0,2.2,0.6,0.6,0.6,0.6
"Hunter Clark",STK,DEF/MID,"Free Agent",27,114,9,295.7,32.69,68.3,65.3,196,65.3,65.3,57,3,49.7,10.3,4.7,6,0,2,0,0.3,0,0
"Jacob Hopper",RIC,MID,"Kids can call you Bont-ju",29,173,11,152.0,77.02,83.1,65.3,522,66,65,75,8,75.3,9.3,12.9,2.1,0,2,1.3,1.4,0,0.3
"Nate Caddy",ESS,FWD,"Free Agent",20,35,3,234.2,66.21,57.1,65.3,522,69,80.7,71,8,89.5,8.6,2.9,4.3,0,1.4,1.4,0.4,2.1,2.4
"Zac Williams",CAR,DEF/FWD,"Free Agent",31,182,14,272.7,61.56,62.5,65.1,521,68.2,58,36,8,70.9,11.1,6.1,2.5,0,3,0.8,0.9,0.3,0.4
"Mason Redman",ESS,DEF,"Scissorlift Victims Unit",28,146,11,109.0,91.52,85.3,65,195,65,65,75,3,58.7,12,4,4.7,0,1,1.7,0.3,0.3,0.3
"Sam Clohesy",GCS,MID,"Free Agent",23,40,3,289.9,46.37,65.7,65,390,65.2,51.3,38,6,74.8,9.7,6.3,4.7,0,2.2,0.7,0.8,0.3,0.5
"Leek Aleer",GWS,DEF/RUC,"Scissorlift Victims Unit",24,28,5,,26.95,44.8,64.7,194,64.7,64.7,51,3,65.7,4.7,5.3,2.3,10.3,4.3,1.7,0.7,0.7,1.7
"Bailey Humphrey",GCS,MID/FWD,"Jags to riches",21,70,4,92.9,94.25,72.3,64.6,452,62.6,55,54,7,81.7,9,4.7,3.6,0,3.4,1,1.7,1,1.9
"Darcy Fort",BRL,RUC,GuldenEye,32,66,8,269.2,60.60,69.2,64.6,581,63.4,68,68,9,63.3,7.7,4.9,3.3,15.8,1.8,1.4,1.6,0.3,0.1
"Ryan Angwin",GWS,MID,"Free Agent",23,38,6,245.2,57.46,71.2,64.6,517,62.2,55.3,43,8,81.1,8.3,9,3.3,0,2.8,0.5,0.6,0.4,0.3
"Neil Erasmus",FRE,MID,"Free Agent",22,48,5,210.7,67.85,71.4,64.4,580,62.2,59,53,9,74.1,9.2,8.4,3.8,0,2,0.4,0.6,0.2,0.4
"Xavier Duursma",ESS,MID,"Free Agent",25,119,8,184.1,70.86,78.6,64.4,580,70.8,62.7,60,9,77,7.1,8.1,4.4,0,1.8,1.2,0.1,0.9,0.2
"Aaron Naughton",WBD,FWD,"Naughty Dog Entertainment",26,175,9,165.0,81.67,71.5,64.3,579,52.4,54.7,76,9,80.9,6.8,2.9,4.7,0.1,2,1.3,0.6,2.6,1.1
"Ben Keays",ADE,FWD,"Free Agent",29,170,11,141.5,80.44,78,64.3,579,71.4,71,70,9,88.4,8.6,6.2,3.1,0,3.1,0.6,1.3,1.2,0.6
"Beau McCreery",COL,FWD,"Free Agent",25,105,6,279.0,46.37,56.8,64.1,577,68.6,65,45,9,76.1,8.1,6.8,2.6,0,4.3,0.7,1.3,0.7,0.6
"Jack Carroll",STK,DEF/MID,"Free Agent",23,33,6,305.0,43.09,45.4,64.1,577,68,71.3,48,9,79.7,10,4.4,5.8,0,2.2,0.6,0.6,0,0.1
"Jack Martin",GEE,FWD,"Houston we have a problem",31,173,13,263.2,46.65,72.2,64.1,577,66,61.3,39,9,70.1,7.7,4.4,5.2,0,2.6,0.9,0.9,1.2,0.8
"Mark Blicavs",GEE,RUC,"Banks' Palm Cards",35,302,15,251.2,75.24,70.2,64.1,449,63.6,48.7,39,7,68.4,6,7.4,2.4,10.6,3.6,1,1,0.1,0.3
"Jake Stringer",GWS,FWD,"Free Agent",32,236,14,,26.81,57.2,63.8,574,65.8,63.3,70,9,82.2,9.2,3.6,3.6,0,1.9,1.2,0.8,1.8,1.2
"Stephen Coniglio",GWS,MID,"Jags to riches",32,235,15,248.6,68.95,62.8,63.8,510,48.2,54.3,50,8,68.1,8.3,8.3,3.6,0,2.6,0.4,0.6,0.4,0.4
"Jaeger O'Meara",FRE,MID,"Free Agent",32,203,14,,22.02,62,63.7,191,63.7,63.7,77,3,73.7,8.7,8.3,3,0,3,0.7,0.3,0,0.3
"Josh Weddle",HAW,DEF/MID,"Free Agent",21,69,4,102.4,89.06,73.7,63.7,573,63.8,53.7,52,9,85.3,8.4,7.1,4.4,0,2,0.6,0.6,0.4,1.2
"Connor O'Sullivan",GEE,DEF,"Free Agent",20,36,3,209.3,70.86,61.3,63.6,636,52.6,51.3,46,10,91,9.1,6.4,6.2,0,1.8,1.2,1.2,0,0.1
"Bayley Fritsch",MEL,FWD,"Free Agent",29,179,9,,26.68,64,63.5,508,61.2,63.7,64,8,86.4,7.9,5.1,3.5,0,2.3,0.8,0.1,1.5,0.8
"Sam Darcy",WBD,FWD,"Heartbreak Jake & da Subs",22,51,5,34.3,92.61,84.7,63.5,381,63.6,57.3,22,6,72.8,7.3,4.2,3.5,4.5,1.8,2.3,1.7,2,1.5
"Harris Andrews",BRL,DEF,"Free Agent",29,246,12,233.8,50.75,63.5,63.4,444,64.6,52.7,50,7,94.7,9.1,5.7,7.1,0,1,0.4,0.4,0,0
"Koltyn Tholstrup",MEL,D/M/F,"Banks' Palm Cards",20,28,3,,45.69,54.5,63.4,571,68.2,67.3,91,9,79.6,10.7,6.9,2.9,0,2.1,1,0.4,0.1,0.2
"Isaac Cumming",ADE,MID,"Free Agent",27,113,10,280.7,60.33,67,63.1,505,56.6,63.3,70,8,79.3,9.3,5.4,3.9,0,2.9,0.8,1,0.6,0
"Sam Grlj",RIC,DEF/MID,"Heartbreak Jake & da Subs",18,8,1,146.3,86.59,67.3,63.1,505,58.8,54,44,8,74.1,9.1,7,3.3,0,2.9,0.9,0.1,0,0
"Jack Darling",NTH,FWD,"Free Agent",33,328,16,,8.21,49.6,63,504,67.6,60.7,58,8,64.5,6.9,4.8,3.6,2.5,3.1,0.9,0.6,1.3,0.5
"Harry Sharp",MEL,FWD,"Free Agent",23,43,6,,23.26,47.4,62.9,566,62.6,66.3,55,9,77,8.3,5.1,3.2,0,2.7,1,0.8,1.3,0.7
"Mattaes Phillipou",STK,MID/FWD,"Baz’s 8-balls",21,53,4,87.4,92.75,74.7,62.8,565,73.2,82.3,66,9,65.9,6.7,7.8,3,0,3.4,1.1,0.3,0.6,1
"Saad El-Hawli",ESS,DEF/MID,"Free Agent",25,14,3,,17.78,57,62.8,314,62.8,72.7,66,5,70.2,9.8,6.2,3.4,0,2,1.2,0.4,0.4,0.4
"Seth Campbell",RIC,FWD,"Heartbreak Jake & da Subs",21,52,4,295.3,51.44,61.8,62.4,562,71.8,72,45,9,82.8,9.4,4.4,3.2,0,1.9,0.7,0.6,1.3,1
"Campbell Chesser",CAR,MID,"Free Agent",23,39,5,286.9,27.09,61.6,62.3,187,62.3,62.3,66,3,77.7,7.7,7.7,4,0,3.3,0.3,0.7,0,0.3
"Changkuoth Jiath",MEL,DEF,"Free Agent",26,82,9,202.3,54.86,75.1,62.3,374,59.4,64.7,99,6,65.5,10,4.3,5.8,0,1.7,0.5,0.3,0,0
"Noah Balta",RIC,DEF/FWD,"JD Vyvance",26,125,9,,60.88,55.6,62.3,498,72.2,79.3,78,8,85.4,9,4.1,5.5,5,0.8,1.1,0.9,0.6,0.3
"Christian Moraes",PTA,MID/FWD,"Prince McAndrew",19,19,2,272.8,60.19,65.8,62.2,311,62.2,59.3,43,5,60.4,7.6,9.6,3.8,0,2.2,0.6,0.6,0.2,0
"Brodie Kemp",CAR,FWD,"Free Agent",25,58,7,,20.79,53.7,62,558,67.2,73,44,9,85.9,7.7,3.6,5.1,0,2,0.3,0.8,1.6,1.2
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,274,14,136.8,81.53,84.6,62,248,62,65,55,4,59.5,6.5,11.3,2.3,0,4.3,0.8,1.5,0,0
"Max Michalanney",ADE,DEF,"Free Agent",22,75,4,286.6,42.82,60.3,62,558,59.2,59.3,60,9,82.7,8.9,5,5.8,0,2.4,0.6,0.8,0,0
"Sam Wicks",SYD,DEF,"Free Agent",26,97,8,,11.22,52.5,62,620,72.6,74.3,90,10,80.7,8.7,8.1,3.3,0,2.8,0.6,0.9,0.1,0.1
"Oisin Mullin",GEE,DEF/MID,"Scissorlift Victims Unit",26,53,5,,22.02,45.5,61.9,619,75.6,78.3,89,10,79.8,6.8,7.1,3.8,0,4,1,0.7,0.1,0.4
"Cameron Zurhaar",NTH,FWD,"JD Vyvance",27,152,10,,65.94,60.3,61.8,556,73.4,72,110,9,78.2,9.2,4.4,4.9,0,1.7,0.8,0.8,0.8,0.8
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,76,8,102.9,88.37,84.2,61,366,59.8,61.3,85,6,64.2,6.2,3.8,1.8,21.3,2.3,1.3,1,0,0.3
"Zak Johnson",ESS,DEF,"Free Agent",19,14,2,257.1,48.15,56,61,305,61,55,45,5,76.4,10.2,7.6,4.8,0,0.2,0,0,0,0
"Jacob van Rooyen",MEL,FWD,"Free Agent",23,66,5,,31.19,58.3,60.8,547,58.8,65.7,96,9,83.6,6.3,4.9,4.2,2,1.4,0.6,0.4,1.9,1
"Liam Baker",WCE,DEF,"Free Agent",28,159,9,142.2,75.24,81,60.8,486,60,60,63,8,81.3,8.4,7.9,3,0,3,1.3,2.1,0.6,0.3
"Michael Frederick",FRE,FWD,"Free Agent",25,106,7,,14.36,57.8,60.8,243,60.8,69,96,4,70.5,8,3.5,3.8,0,2.5,0.8,0.5,1.5,0.3
"Xavier Lindsay",MEL,DEF/MID,"Jags to riches",19,23,2,161.6,74.97,66.4,60.8,304,60.8,58.3,54,5,72.6,11.8,4.6,2.2,0,2.2,0.2,0.2,0.2,0
"Mitch McGovern",CAR,DEF/FWD,"Free Agent",31,154,12,,30.37,64.7,60.7,546,55.6,53,50,9,78.1,7.6,3,3.1,0,2.3,1.3,0.4,2.1,0.7
"Steele Sidebottom",COL,MID,"Naughty Dog Entertainment",35,363,18,216.3,59.78,77.2,60.6,545,56,48.3,65,9,78,8.4,7,4.9,0,1.6,0.2,0.4,0.2,0.1
"Archie Perkins",ESS,FWD,"Free Agent",24,106,6,286.7,43.23,62.9,60.4,302,60.4,65.3,94,5,74,8,5.8,4.8,0,1.4,0.8,0,0.6,0.4
"James Trezise",RIC,MID,"Free Agent",23,29,4,,21.48,52.5,60.4,302,60.4,72.7,74,5,80,7.4,6.6,4.2,0,3,1,0.2,0,0
"Kai Lohmann",BRL,FWD,"Free Agent",23,63,5,311.9,41.72,56.2,60.4,604,59,70.7,54,10,80.1,7.4,4.4,3.3,0,2.8,0.8,1.4,1.8,0.9
"Sam Draper",BRL,RUC/FWD,"Prince McAndrew",27,87,10,113.7,90.56,75.4,60.2,542,63,66.7,76,9,69.8,7.4,2.9,2.7,19.2,1.1,1.4,1.9,0.7,0.7
"Nick Larkey",NTH,FWD,"Free Agent",27,143,10,277.2,41.18,59.9,60.1,541,58.8,60.7,39,9,93,6.3,3.7,4.2,0,1.2,1.4,0.3,2.4,1.1
"Mitch Owens",STK,FWD,"Free Agent",22,81,5,235.1,57.73,62.6,60,540,58,60.3,31,9,89.1,7.1,4.8,3.8,0.3,1.4,1.4,0.4,1.7,1.6
"Sam Butler",HAW,MID/FWD,"Free Agent",23,32,5,237.0,44.05,63,60,420,64.8,61.3,67,7,71.7,8,3.9,3.6,0,3.7,0.3,0.4,0.6,0.3
"Phoenix Gothard",GWS,FWD,"Free Agent",20,9,3,,43.64,49.8,59.8,538,56.6,39,37,9,74.4,6.9,7.3,2.3,0,2.7,1.1,1,1.3,0.7
"Jake Soligo",ADE,MID,"Heartbreak Jake & da Subs",23,92,5,92.9,86.32,83.6,59.7,418,58.6,51.7,29,7,70.3,8.1,6.3,2.3,0,4,0.7,1.3,0.4,0.4
"Tom McDonald",MEL,DEF,"Free Agent",33,252,16,,4.65,57.9,59.7,179,59.7,59.7,74,3,98.3,10,4.7,6.7,0,1,0.3,1.3,0,0
"Tyler Sonsie",RIC,MID/FWD,"Free Agent",23,47,5,285.4,43.37,57,59.7,418,61.4,57.3,49,7,85.4,9.7,6.6,3.9,0,1,1,0.4,0.3,0.4
"Jeremy Sharp",FRE,MID,"Free Agent",24,62,7,,17.37,56.2,59.5,119,59.5,59.5,43,2,67.5,7.5,4.5,6,0,1,0,0,1,0
"Ned Reeves",HAW,RUC,"Jags to riches",27,51,8,269.7,62.24,63.8,59.5,476,59.2,52.7,28,8,54.4,4.6,4,1.1,24.6,2.3,1,1.3,0.5,0.4
"Alex Davies",GCS,MID,"Free Agent",24,46,6,293.1,38.30,64.2,59.3,356,59.2,45,32,6,58.2,5.3,10.8,1,0,4.5,1,1.3,0.5,0.7
"Jye Amiss",FRE,FWD,"Free Agent",22,80,5,,25.44,45.3,59.3,534,69.4,59.3,41,9,89.2,7,2.9,4.8,0,0.8,0.8,0.1,2.2,1.3
"Matthew Carroll",CAR,DEF/MID,"Free Agent",20,25,3,,28.86,53.1,59.3,474,58,53,39,8,77.1,10.1,5.4,4.1,0,0.8,0.3,0.8,0.8,0.3
"Jack Scrimshaw",HAW,DEF,"Free Agent",27,129,10,288.0,38.99,67.6,59.2,355,57.6,45.7,19,6,78.8,8.7,8.7,4.7,0,1.5,0.3,1.5,0,0
"Jacob Wehr",PTA,DEF/MID,"Free Agent",27,48,6,,20.66,57.5,59.2,533,60.4,60.7,60,9,77.4,9.9,3.8,4,0,2.7,0.4,0.8,0.1,0.6
"Sam Collins",GCS,DEF,"Free Agent",31,159,10,,8.89,51,59.2,592,66.4,67.3,72,10,93.2,6.9,7.3,6.4,0,1.2,0.8,0.3,0,0
"Jack Silvagni",STK,DEF,"Free Agent",28,137,11,263.8,45.96,64.8,59.1,532,53.4,54.7,52,9,93,9.6,4,5.7,0,2.1,0.7,1.4,0.1,0
"Harry Himmelberg",GWS,DEF,"Free Agent",30,210,11,190.7,61.56,78.1,59,531,55,55.3,62,9,82.1,8.2,8,4.8,0,1.3,0.2,0.8,0.1,0.1
"Wil Dawson",NTH,DEF,"Free Agent",20,9,3,,2.46,45.3,59,59,59,59,59,1,37,5,6,1,13,4,3,1,0,0
"Harvey Langford",MEL,MID,"Houston we have a problem",20,31,2,102.4,85.23,71.4,58.9,530,66.8,55,61,9,75.6,7.6,7.4,3.1,0,1.3,0.3,0.4,1.2,0.3
"Lachie Weller",GCS,MID,"Baz’s 8-balls",30,171,12,,45.83,56.4,58.8,588,67,60,10,10,72.7,8.1,7,3,0,2.2,0.5,0.3,0.5,0.1
"Lincoln McCarthy",BRL,FWD,"Free Agent",32,159,15,,18.33,57.8,58.8,470,63.8,64.3,24,8,76.1,9.8,3.3,4.8,0,1.8,0.6,1.3,0.8,0.4
"Nick Vlastuin",RIC,DEF,"Free Agent",32,263,14,193.9,62.65,79.6,58.6,469,60.2,63.7,67,8,84.5,9.5,5.6,3.5,0,2,1.4,0.6,0.1,0.1
"Todd Marshall",PTA,DEF/FWD,"Free Agent",27,121,10,263.6,40.90,56.7,58.6,293,58.6,56,28,5,73.8,11.2,2.2,6.2,0,0.8,0,0.4,0,0
"Nathan O'Driscoll",FRE,MID,"Free Agent",23,40,6,259.2,40.49,67.1,58.5,117,58.5,58.5,68,2,79.5,5,10.5,3,0,2.5,0,0,0.5,0.5
"Mark O'Connor",GEE,DEF/MID,"Free Agent",29,155,10,,20.52,61.5,58.4,467,57.4,51,38,8,78,7.5,6.8,4,0,2.4,0.4,0.6,0.4,0.1
"Daniel Turner",MEL,DEF,"Free Agent",24,44,6,,20.11,56,58.3,408,64.6,64.3,67,7,85.9,8.4,4.7,5.7,0,1.7,0.3,0.6,0.1,0.1
"Brennan Cox",FRE,DEF,"Free Agent",27,142,10,,12.31,46.6,58.1,407,54.2,56.3,58,7,81,9.3,3.7,5.4,0,2.1,1,1,0,0
"Cooper Trembath",NTH,FWD,"Free Agent",20,12,2,,33.93,54,58.1,523,52.6,34,38,9,79.6,5.2,3.4,4.4,5.2,2.1,0.7,0.4,1.4,0.6
"James Jordon",SYD,MID/FWD,"Free Agent",25,124,8,,25.44,59.3,58.1,581,60,56,51,10,85,6.2,8.4,1.7,0,3.9,0.8,0.4,0.4,0
"Matt Flynn",WCE,RUC,"Free Agent",28,59,11,197.9,53.35,78.7,58,232,58,63,30,4,73.3,4,5.8,0.8,18.8,4.3,1,2,0.3,0
"Nick Bryan",ESS,RUC,"Kids can call you Bont-ju",24,24,7,202.5,76.33,57.8,58,58,58,58,58,1,57,8,3,2,19,2,1,2,0,0
"Ben Miller",RIC,DEF,"Free Agent",26,78,9,,14.64,57.9,57.8,520,51.8,55.7,80,9,94.1,9.9,3.6,5.9,0.3,1.4,0.6,1.1,0,0
"Sam Cumming",RIC,MID/FWD,"Baz’s 8-balls",18,3,1,169.8,83.45,66.2,57.7,173,57.7,57.7,29,3,73.3,7.3,7.3,1.7,0,3,0.7,0.3,0.7,0.3
"Jacob Weitering",CAR,DEF,"Free Agent",28,212,11,257.3,30.78,62.3,57.5,460,58.2,52.3,47,8,91.6,9.4,4.1,6.4,0.3,0.8,0.6,0.6,0,0
"Joe Berry",PTA,FWD,"Free Agent",20,22,2,284.3,42.13,50.1,57.3,573,65.4,60,75,10,75.4,7.9,5.8,3.7,0,1.9,1.3,0.9,0.7,0.5
"Harry Cunningham",SYD,DEF/FWD,"Free Agent",32,225,15,,4.65,54.6,57.2,343,58,53.7,46,6,74,7.2,5.5,3.3,0,3,0.7,0.2,0.3,0.5
"Zach Reid",ESS,DEF,"Free Agent",24,28,6,156.9,63.61,75.8,57.1,514,57.2,50.3,43,9,83.8,8.8,4.4,6.1,0,1.2,0.7,0.7,0,0
"Dougal Howard",STK,DEF,"Free Agent",30,142,12,,4.10,54.6,57,228,57,60.3,35,4,83.3,11.3,1.3,7.8,0,0.3,0.3,1.3,0,0
"Ryan Byrnes",STK,DEF,"Free Agent",25,81,7,325.0,19.56,66.6,57,57,57,57,57,1,77,8,7,5,0,1,0,0,0,0
"Cooper Sharman",STK,FWD,"Free Agent",25,79,6,294.7,35.43,64.5,56.9,512,62.4,75,42,9,84.2,7.1,4.1,4.7,0.3,1.3,0.4,0.4,1.2,1.2
"Elijah Hollands",CAR,MID/FWD,"Kids can call you Bont-ju",24,47,6,194.1,34.88,68.1,56.8,341,55.6,52.3,3,6,74.8,8.8,6.7,2.8,0,1.3,1,1,0.8,0.2
"Sam Banks",RIC,DEF,"Banks' Palm Cards",23,49,5,81.2,83.04,84.5,56.7,340,50.8,44.3,1,6,66.2,9.8,6.5,3,0,1.5,0.2,0.7,0.2,0
"Judd McVee",FRE,DEF,"Free Agent",22,73,5,248.2,45.83,58.4,56.6,453,58.8,63,28,8,80.3,9.4,6.5,4.3,0,0.8,0.1,0.1,0,0
"Sam De Koning",GEE,DEF,"Free Agent",25,94,7,245.0,37.76,57,56.6,509,54.8,49.3,40,9,72.7,6.1,7,4.9,3.9,1.6,0.4,0.6,0.1,0
"Ewan Mackinlay",PTA,MID/FWD,"Free Agent",22,11,2,311.2,29.27,66.2,56.5,565,57.4,55.3,52,10,75.6,7.6,4.4,3.1,0,3.1,0.5,0.2,0.5,0.3
"Blake Howes",MEL,DEF,"Free Agent",23,37,5,,10.94,52.1,56.4,508,64,70.3,86,9,82.3,7.7,7.3,4.7,0,1.9,0.2,1,0,0
"Charlie Curnow",SYD,FWD,"Baz’s 8-balls",29,158,11,106.5,87.82,73.9,56.4,508,55.4,59.3,27,9,83.9,8.3,2,4.1,0,0.6,1.6,1.6,2.3,2
"Xavier O'Halloran",GWS,MID/FWD,"Free Agent",25,98,8,,21.20,56.7,56.4,451,57.8,53.7,58,8,73.5,8.4,6.9,2.9,0,2,0.3,0.5,0.3,0.6
"Jedd Busslinger",WBD,DEF,"Free Agent",22,10,4,,20.52,45.2,56.3,169,56.3,56.3,50,3,97,10.7,4.3,6,0,0.7,1,2,0,0
"Rhylee West",WBD,FWD,"Free Agent",25,90,8,266.5,36.39,65.7,56.2,506,61.6,55.3,47,9,78.3,6.9,7,2.8,0,2.9,0.8,1.1,0.6,0.9
"Charlie Comben",NTH,DEF,"Free Agent",24,56,7,,23.80,52.6,56,448,46.2,50,39,8,94.4,7.6,4.8,5.9,0,2,1,1.3,0.1,0
"Will Brodie",PTA,MID,"Free Agent",27,55,10,221.8,31.46,66.8,56,56,56,56,56,1,42,4,14,2,0,3,1,1,0,0
"Will Lorenz",PTA,MID,"Free Agent",21,9,3,,16.69,56.2,56,56,56,56,56,1,76,5,11,4,0,2,1,1,0,1
"Miles Bergman",PTA,DEF/MID,"Prince McAndrew",24,110,7,74.6,85.09,80,55.8,446,59.4,59.7,17,8,73.8,8.9,4.4,5.3,0,1.1,0.6,1,0.4,0.3
"Oliver Henry",GEE,FWD,"Free Agent",23,94,6,,5.20,45.6,55.8,502,59.2,73.7,74,9,82.3,7.8,3.2,2.8,0,1.7,1.3,0.6,1.8,0.7
"Joel Amartey",SYD,FWD,"Free Agent",26,71,9,,13.41,55.6,55.7,557,50.6,52,32,10,74.6,5.5,3,3.9,1.3,1.9,1,0.7,2.1,1.1
"Michael Sellwood",WBD,DEF,"Free Agent",22,9,2,,19.02,52.8,55.7,501,62.2,60.7,74,9,79.9,8.2,4.8,4.6,0,2.4,1,1,0,0
"Francis Evans",CAR,FWD,"Free Agent",24,51,7,,12.31,56.8,55.6,389,57.8,55,52,7,75,7.3,5.4,2.3,0,3.7,0.6,1.3,0.6,1
"Jack Higgins",STK,FWD,"Free Agent",27,152,9,,15.46,58,55.6,389,56.8,55.7,79,7,80.7,5.7,4.3,2.4,0,1.9,1.1,0.1,2.3,0.7
"Zac Taylor",ADE,FWD,"Free Agent",23,33,5,,7.80,46.9,55.3,387,58.2,62,72,7,72,7.3,4.1,4.4,0,2.1,0.7,0.4,0.6,0.4
